From	To
E3HFG2	axy:AXYL_00762
E3HS26	axy:AXYL_01480
E3HUJ5	axy:AXYL_01620
E3HUQ0	axy:AXYL_01675
E3HT24	axy:AXYL_06475
E3HT23	axy:AXYL_06474
E3HSY5	axy:AXYL_06436
E3HSW9	axy:AXYL_06420
E3HP80	axy:AXYL_06256
E3HP55	axy:AXYL_06231
E3HMS9	axy:AXYL_06143
E3HXK9	axy:AXYL_05562
E3HSY2	axy:AXYL_06433
E3HSZ9	axy:AXYL_06450
E3HIS3	axy:AXYL_02170
E3HG87	axy:AXYL_05691
E3HKU7	axy:AXYL_01128
E3HE88	axy:AXYL_00640
E3HK08	axy:AXYL_02309
E3HS12	axy:AXYL_01466
E3HSE1	axy:AXYL_02767
E3HEI8	axy:AXYL_01900
E3HTL6	axy:AXYL_02812
E3HLR5	axy:AXYL_00001
E3HLR6	axy:AXYL_00002
E3HLR7	axy:AXYL_00003
E3HLR8	axy:AXYL_00004
E3HLR9	axy:AXYL_00005
E3HLS0	axy:AXYL_00006
E3HLS2	axy:AXYL_00008
E3HLS5	axy:AXYL_00011
E3HLS7	axy:AXYL_00013
E3HLS8	axy:AXYL_00014
E3HLS9	axy:AXYL_00015
E3HLT0	axy:AXYL_00016
E3HLT1	axy:AXYL_00017
E3HMW8	axy:AXYL_00019
E3HMX3	axy:AXYL_00024
E3HMX4	axy:AXYL_00025
E3HMX5	axy:AXYL_00026
E3HMX6	axy:AXYL_00027
E3HMX7	axy:AXYL_00028
E3HMX8	axy:AXYL_00029
E3HMX9	axy:AXYL_00030
E3HMY0	axy:AXYL_00031
E3HMY2	axy:AXYL_00033
E3HMY4	axy:AXYL_00035
E3HMY5	axy:AXYL_00036
E3HMY6	axy:AXYL_00037
E3HMY7	axy:AXYL_00038
E3HMY8	axy:AXYL_00039
E3HMY9	axy:AXYL_00040
E3HMZ0	axy:AXYL_00041
E3HMZ1	axy:AXYL_00042
E3HMZ2	axy:AXYL_00043
E3HMZ3	axy:AXYL_00044
E3HMZ4	axy:AXYL_00045
E3HMZ5	axy:AXYL_00046
E3HMZ6	axy:AXYL_00047
E3HMZ7	axy:AXYL_00048
E3HMZ8	axy:AXYL_00049
E3HMZ9	axy:AXYL_00050
E3HN01	axy:AXYL_00052
E3HN02	axy:AXYL_00053
E3HN03	axy:AXYL_00054
E3HN04	axy:AXYL_00055
E3HN05	axy:AXYL_00056
E3HN06	axy:AXYL_00057
E3HN07	axy:AXYL_00058
E3HN08	axy:AXYL_00059
E3HN10	axy:AXYL_00061
E3HN11	axy:AXYL_00062
E3HN12	axy:AXYL_00063
E3HN13	axy:AXYL_00064
E3HN14	axy:AXYL_00065
E3HN15	axy:AXYL_00066
E3HN16	axy:AXYL_00067
E3HN17	axy:AXYL_00068
E3HN18	axy:AXYL_00069
E3HN19	axy:AXYL_00070
E3HN20	axy:AXYL_00071
E3HN21	axy:AXYL_00072
E3HN22	axy:AXYL_00073
E3HN23	axy:AXYL_00074
E3HN24	axy:AXYL_00075
E3HN25	axy:AXYL_00076
E3HN26	axy:AXYL_00077
E3HN27	axy:AXYL_00078
E3HN34	axy:AXYL_00085
E3HN35	axy:AXYL_00086
E3HN37	axy:AXYL_00088
E3HN38	axy:AXYL_00089
E3HN39	axy:AXYL_00090
E3HN40	axy:AXYL_00091
E3HN41	axy:AXYL_00092
E3HN42	axy:AXYL_00093
E3HN44	axy:AXYL_00095
E3HN45	axy:AXYL_00096
E3HN46	axy:AXYL_00097
E3HN47	axy:AXYL_00098
E3HP83	axy:AXYL_00100
E3HP85	axy:AXYL_00102
E3HP86	axy:AXYL_00103
E3HP87	axy:AXYL_00104
E3HP88	axy:AXYL_00105
E3HP89	axy:AXYL_00106
E3HP90	axy:AXYL_00107
E3HP91	axy:AXYL_00108
E3HP92	axy:AXYL_00109
E3HP94	axy:AXYL_00111
E3HP95	axy:AXYL_00112
E3HP96	axy:AXYL_00113
E3HP97	axy:AXYL_00114
E3HP98	axy:AXYL_00115
E3HPA0	axy:AXYL_00117
E3HPA2	axy:AXYL_00119
E3HPA3	axy:AXYL_00120
E3HPA4	axy:AXYL_00121
E3HPA5	axy:AXYL_00122
E3HPA8	axy:AXYL_00125
E3HPA9	axy:AXYL_00126
E3HPB0	axy:AXYL_00127
E3HPB1	axy:AXYL_00128
E3HPB2	axy:AXYL_00129
E3HPB3	axy:AXYL_00130
E3HPB4	axy:AXYL_00131
E3HPB5	axy:AXYL_00132
E3HPB6	axy:AXYL_00133
E3HPB7	axy:AXYL_00134
E3HPB8	axy:AXYL_00135
E3HPB9	axy:AXYL_00136
E3HPC0	axy:AXYL_00137
E3HPC1	axy:AXYL_00138
E3HPC2	axy:AXYL_00139
E3HPC3	axy:AXYL_00140
E3HPC4	axy:AXYL_00141
E3HPC5	axy:AXYL_00142
E3HPC6	axy:AXYL_00143
E3HPC7	axy:AXYL_00144
E3HPC9	axy:AXYL_00146
E3HPD0	axy:AXYL_00147
E3HPD1	axy:AXYL_00148
E3HPD2	axy:AXYL_00149
E3HPD3	axy:AXYL_00150
E3HPD4	axy:AXYL_00151
E3HPD5	axy:AXYL_00152
E3HPD6	axy:AXYL_00153
E3HPD7	axy:AXYL_00154
E3HPD8	axy:AXYL_00155
E3HPE0	axy:AXYL_00157
E3HPE1	axy:AXYL_00158
E3HPE2	axy:AXYL_00159
E3HPE3	axy:AXYL_00160
E3HPE4	axy:AXYL_00161
E3HPE5	axy:AXYL_00163
E3HPE6	axy:AXYL_00164
E3HPE7	axy:AXYL_00166
E3HPE9	axy:AXYL_00168
E3HPF0	axy:AXYL_00169
E3HPF1	axy:AXYL_00170
E3HPF2	axy:AXYL_00171
E3HPF3	axy:AXYL_00172
E3HPF4	axy:AXYL_00173
E3HPF5	axy:AXYL_00174
E3HPF6	axy:AXYL_00175
E3HQJ6	axy:AXYL_00176
E3HQJ7	axy:AXYL_00177
E3HQJ9	axy:AXYL_00179
E3HQK0	axy:AXYL_00180
E3HQK1	axy:AXYL_00181
E3HQK2	axy:AXYL_00182
E3HQK3	axy:AXYL_00183
E3HQK5	axy:AXYL_00185
E3HQK7	axy:AXYL_00187
E3HQK8	axy:AXYL_00188
E3HQK9	axy:AXYL_00189
E3HQL0	axy:AXYL_00190
E3HQL1	axy:AXYL_00191
E3HQL2	axy:AXYL_00192
E3HQL3	axy:AXYL_00193
E3HQL4	axy:AXYL_00194
E3HQL5	axy:AXYL_00195
E3HQL6	axy:AXYL_00196
E3HQL7	axy:AXYL_00197
E3HQL8	axy:AXYL_00198
E3HQL9	axy:AXYL_00199
E3HQM0	axy:AXYL_00200
E3HQM1	axy:AXYL_00201
E3HQM2	axy:AXYL_00202
E3HQM3	axy:AXYL_00203
E3HQM4	axy:AXYL_00204
E3HQM5	axy:AXYL_00205
E3HQM6	axy:AXYL_00206
E3HQM7	axy:AXYL_00207
E3HQM8	axy:AXYL_00208
E3HQM9	axy:AXYL_00209
E3HQN0	axy:AXYL_00210
E3HQN1	axy:AXYL_00211
E3HQN2	axy:AXYL_00212
E3HQN3	axy:AXYL_00213
E3HQN4	axy:AXYL_00214
E3HQN6	axy:AXYL_00216
E3HQN8	axy:AXYL_00218
E3HQN9	axy:AXYL_00219
E3HQP1	axy:AXYL_00221
E3HQP4	axy:AXYL_00224
E3HQP5	axy:AXYL_00225
E3HQP6	axy:AXYL_00226
E3HQP7	axy:AXYL_00227
E3HQP8	axy:AXYL_00228
E3HQP9	axy:AXYL_00229
E3HQQ1	axy:AXYL_00231
E3HQQ2	axy:AXYL_00232
E3HQQ3	axy:AXYL_00233
E3HQQ4	axy:AXYL_00234
E3HQQ6	axy:AXYL_00236
E3HQQ7	axy:AXYL_00237
E3HQQ8	axy:AXYL_00238
E3HQR0	axy:AXYL_00240
E3HRU1	axy:AXYL_00242
E3HRU2	axy:AXYL_00243
E3HRU3	axy:AXYL_00244
E3HRU4	axy:AXYL_00245
E3HRU8	axy:AXYL_00249
E3HRU9	axy:AXYL_00250
E3HRV0	axy:AXYL_00251
E3HRV1	axy:AXYL_00252
E3HRV3	axy:AXYL_00254
E3HRV4	axy:AXYL_00255
E3HRV5	axy:AXYL_00256
E3HRV6	axy:AXYL_00257
E3HRV7	axy:AXYL_00258
E3HRV8	axy:AXYL_00259
E3HRV9	axy:AXYL_00260
E3HRW0	axy:AXYL_00261
E3HRW1	axy:AXYL_00262
E3HRW2	axy:AXYL_00263
E3HRW3	axy:AXYL_00264
E3HRW4	axy:AXYL_00265
E3HRW5	axy:AXYL_00266
E3HRW6	axy:AXYL_00267
E3HRW7	axy:AXYL_00268
E3HRW8	axy:AXYL_00269
E3HRW9	axy:AXYL_00270
E3HRX1	axy:AXYL_00272
E3HRX2	axy:AXYL_00273
E3HRX3	axy:AXYL_00274
E3HRX5	axy:AXYL_00276
E3HRX6	axy:AXYL_00277
E3HRX7	axy:AXYL_00278
E3HRX8	axy:AXYL_00279
E3HRX9	axy:AXYL_00280
E3HRY2	axy:AXYL_00283
E3HRY4	axy:AXYL_00285
E3HRY5	axy:AXYL_00286
E3HRY6	axy:AXYL_00287
E3HRY8	axy:AXYL_00289
E3HRY9	axy:AXYL_00290
E3HRZ0	axy:AXYL_00291
E3HRZ1	axy:AXYL_00292
E3HRZ2	axy:AXYL_00293
E3HRZ3	axy:AXYL_00294
E3HRZ4	axy:AXYL_00295
E3HRZ5	axy:AXYL_00296
E3HRZ6	axy:AXYL_00297
E3HRZ9	axy:AXYL_00300
E3HS01	axy:AXYL_00302
E3HT38	axy:AXYL_00304
E3HT39	axy:AXYL_00305
E3HT40	axy:AXYL_00306
E3HT41	axy:AXYL_00307
E3HT42	axy:AXYL_00308
E3HT45	axy:AXYL_00311
E3HT47	axy:AXYL_00313
E3HT49	axy:AXYL_00315
E3HT50	axy:AXYL_00316
E3HT51	axy:AXYL_00317
E3HT54	axy:AXYL_00320
E3HT55	axy:AXYL_00321
E3HT56	axy:AXYL_00322
E3HT57	axy:AXYL_00323
E3HT58	axy:AXYL_00324
E3HT59	axy:AXYL_00326
E3HT60	axy:AXYL_00327
E3HT61	axy:AXYL_00328
E3HT63	axy:AXYL_00330
E3HT65	axy:AXYL_00332
E3HT67	axy:AXYL_00334
E3HT68	axy:AXYL_00335
E3HT69	axy:AXYL_00336
E3HT70	axy:AXYL_00337
E3HT71	axy:AXYL_00338
E3HT72	axy:AXYL_00339
E3HT73	axy:AXYL_00340
E3HT74	axy:AXYL_00341
E3HT75	axy:AXYL_00342
E3HT76	axy:AXYL_00343
E3HT77	axy:AXYL_00344
E3HT78	axy:AXYL_00345
E3HT80	axy:AXYL_00347
E3HT81	axy:AXYL_00348
E3HT82	axy:AXYL_00349
E3HT83	axy:AXYL_00350
E3HT84	axy:AXYL_00351
E3HT85	axy:AXYL_00352
E3HT86	axy:AXYL_00353
E3HT88	axy:AXYL_00355
E3HT90	axy:AXYL_00357
E3HT91	axy:AXYL_00358
E3HT92	axy:AXYL_00359
E3HT94	axy:AXYL_00361
E3HT95	axy:AXYL_00362
E3HT97	axy:AXYL_00364
E3HQV7	axy:AXYL_00365
E3HQV7	axy:AXYL_01427
E3HTA0	axy:AXYL_00367
E3HTA1	axy:AXYL_00368
E3HTA4	axy:AXYL_00371
E3HTA6	axy:AXYL_00373
E3HTA7	axy:AXYL_00374
E3HTA8	axy:AXYL_00375
E3HUB2	axy:AXYL_00376
E3HUB3	axy:AXYL_00377
E3HUB4	axy:AXYL_00378
E3HUB6	axy:AXYL_00380
E3HUB9	axy:AXYL_00383
E3HUC0	axy:AXYL_00384
E3HUC1	axy:AXYL_00385
E3HUC3	axy:AXYL_00387
E3HUC4	axy:AXYL_00388
E3HUC5	axy:AXYL_00389
E3HUC6	axy:AXYL_00390
E3HUC7	axy:AXYL_00391
E3HUC8	axy:AXYL_00392
E3HUC9	axy:AXYL_00393
E3HUD0	axy:AXYL_00394
E3HUD1	axy:AXYL_00395
E3HUD2	axy:AXYL_00396
E3HUD3	axy:AXYL_00397
E3HUD4	axy:AXYL_00398
E3HUD5	axy:AXYL_00399
E3HUD6	axy:AXYL_00400
E3HUD8	axy:AXYL_00402
E3HUD9	axy:AXYL_00403
E3HUE0	axy:AXYL_00404
E3HUE1	axy:AXYL_00405
E3HUE2	axy:AXYL_00406
E3HUE3	axy:AXYL_00407
E3HUE4	axy:AXYL_00408
E3HUE6	axy:AXYL_00410
E3HUE7	axy:AXYL_00411
E3HUE8	axy:AXYL_00412
E3HUE9	axy:AXYL_00413
E3HUF0	axy:AXYL_00414
E3HUF1	axy:AXYL_00415
E3HUF2	axy:AXYL_00417
E3HUF3	axy:AXYL_00418
E3HUF4	axy:AXYL_00419
E3HUF5	axy:AXYL_00420
E3HUF6	axy:AXYL_00421
E3HUF8	axy:AXYL_00423
E3HUF9	axy:AXYL_00424
E3HUG1	axy:AXYL_00426
E3HUG2	axy:AXYL_00427
E3HUG3	axy:AXYL_00428
E3HUG4	axy:AXYL_00429
E3HUG5	axy:AXYL_00430
E3HUG9	axy:AXYL_00434
E3HUH1	axy:AXYL_00436
E3HUH2	axy:AXYL_00437
E3HUH3	axy:AXYL_00438
E3HUH4	axy:AXYL_00439
E3HUH5	axy:AXYL_00440
E3HUH6	axy:AXYL_00441
E3HUH7	axy:AXYL_00442
E3HUH8	axy:AXYL_00443
E3HUH9	axy:AXYL_00444
E3HUI0	axy:AXYL_00445
E3HUI1	axy:AXYL_00446
E3HUI2	axy:AXYL_00447
E3HUI3	axy:AXYL_00448
E3HUI5	axy:AXYL_00450
E3HUI6	axy:AXYL_00451
E3HUI7	axy:AXYL_00452
E3HUI8	axy:AXYL_00453
E3HVE7	axy:AXYL_00454
E3HVE8	axy:AXYL_00455
E3HVF0	axy:AXYL_00457
E3HVF1	axy:AXYL_00458
E3HVF3	axy:AXYL_00460
E3HVF4	axy:AXYL_00461
E3HVF5	axy:AXYL_00462
E3HVF6	axy:AXYL_00463
E3HVF7	axy:AXYL_00464
E3HVF8	axy:AXYL_00465
E3HVG0	axy:AXYL_00467
E3HVG2	axy:AXYL_00469
E3HVG4	axy:AXYL_00471
E3HVG5	axy:AXYL_00472
E3HVG6	axy:AXYL_00473
E3HVG7	axy:AXYL_00474
E3HVG8	axy:AXYL_00475
E3HVH0	axy:AXYL_00477
E3HVH2	axy:AXYL_00479
E3HVH4	axy:AXYL_00481
E3HVH5	axy:AXYL_00482
E3HVH6	axy:AXYL_00483
E3HVH7	axy:AXYL_00484
E3HVH8	axy:AXYL_00485
E3HVI0	axy:AXYL_00487
E3HVI1	axy:AXYL_00488
E3HVI2	axy:AXYL_00489
E3HVI3	axy:AXYL_00490
E3HVI4	axy:AXYL_00491
E3HVI5	axy:AXYL_00492
E3HVI6	axy:AXYL_00493
E3HVI7	axy:AXYL_00494
E3HVI8	axy:AXYL_00495
E3HVJ0	axy:AXYL_00497
E3HVJ1	axy:AXYL_00498
E3HVJ2	axy:AXYL_00499
E3HVJ3	axy:AXYL_00500
E3HVJ4	axy:AXYL_00501
E3HVJ5	axy:AXYL_00502
E3HVJ6	axy:AXYL_00503
E3HVJ7	axy:AXYL_00504
E3HVJ8	axy:AXYL_00505
E3HVJ9	axy:AXYL_00506
E3HVK1	axy:AXYL_00508
E3HVK2	axy:AXYL_00509
E3HVK3	axy:AXYL_00510
E3HVK4	axy:AXYL_00511
E3HVK5	axy:AXYL_00512
E3HVK7	axy:AXYL_00514
E3HVK8	axy:AXYL_00515
E3HVK9	axy:AXYL_00516
E3HVL0	axy:AXYL_00517
E3HVL1	axy:AXYL_00518
E3HVL2	axy:AXYL_00519
E3HVL3	axy:AXYL_00520
E3HVL4	axy:AXYL_00521
E3HVL5	axy:AXYL_00522
E3HVL6	axy:AXYL_00523
E3HVL8	axy:AXYL_00525
E3HVL9	axy:AXYL_00526
E3HVM0	axy:AXYL_00527
E3HVM1	axy:AXYL_00528
E3HVM2	axy:AXYL_00529
E3HVM3	axy:AXYL_00530
E3HVM4	axy:AXYL_00531
E3HVM5	axy:AXYL_00532
E3HWI2	axy:AXYL_00533
E3HWI3	axy:AXYL_00534
E3HWI4	axy:AXYL_00535
E3HWI5	axy:AXYL_00536
E3HWI6	axy:AXYL_00537
E3HWI8	axy:AXYL_00539
E3HWI9	axy:AXYL_00540
E3HWJ0	axy:AXYL_00541
E3HWJ2	axy:AXYL_00543
E3HWJ5	axy:AXYL_00546
E3HWJ6	axy:AXYL_00547
E3HWJ7	axy:AXYL_00548
E3HWJ9	axy:AXYL_00550
E3HWK1	axy:AXYL_00552
E3HWK2	axy:AXYL_00553
E3HWK3	axy:AXYL_00554
E3HWK4	axy:AXYL_00555
E3HWK5	axy:AXYL_00556
E3HWK6	axy:AXYL_00557
E3HWK7	axy:AXYL_00558
E3HWK8	axy:AXYL_00559
E3HWK9	axy:AXYL_00560
E3HWL0	axy:AXYL_00561
E3HWL1	axy:AXYL_00562
E3HWL3	axy:AXYL_00564
E3HWL4	axy:AXYL_00565
E3HWL5	axy:AXYL_00566
E3HWL6	axy:AXYL_00567
E3HWL7	axy:AXYL_00568
E3HWL8	axy:AXYL_00569
E3HWL9	axy:AXYL_00570
E3HWM0	axy:AXYL_00571
E3HWM1	axy:AXYL_00572
E3HWM2	axy:AXYL_00573
E3HWM3	axy:AXYL_00574
E3HWM4	axy:AXYL_00575
E3HWM5	axy:AXYL_00576
E3HWM6	axy:AXYL_00577
E3HWM7	axy:AXYL_00578
E3HWM9	axy:AXYL_00580
E3HWN0	axy:AXYL_00581
E3HWN1	axy:AXYL_00582
E3HWN3	axy:AXYL_00584
E3HWN4	axy:AXYL_00585
E3HWN5	axy:AXYL_00586
E3HWN6	axy:AXYL_00587
E3HWN7	axy:AXYL_00588
E3HWN8	axy:AXYL_00589
E3HWN9	axy:AXYL_00590
E3HWP0	axy:AXYL_00591
E3HWP1	axy:AXYL_00592
E3HWP2	axy:AXYL_00593
E3HWP3	axy:AXYL_00594
E3HWP4	axy:AXYL_00595
E3HWP5	axy:AXYL_00596
E3HWP6	axy:AXYL_00597
E3HWP7	axy:AXYL_00598
E3HWP8	axy:AXYL_00599
E3HWP9	axy:AXYL_00600
E3HWQ0	axy:AXYL_00601
E3HWQ3	axy:AXYL_00604
E3HWQ4	axy:AXYL_00605
E3HWQ5	axy:AXYL_00606
E3HWQ6	axy:AXYL_00607
E3HWQ7	axy:AXYL_00608
E3HWQ8	axy:AXYL_00609
E3HWQ9	axy:AXYL_00610
E3HE59	axy:AXYL_00611
E3HE60	axy:AXYL_00612
E3HE62	axy:AXYL_00614
E3HE63	axy:AXYL_00615
E3HE64	axy:AXYL_00616
E3HE65	axy:AXYL_00617
E3HE66	axy:AXYL_00618
E3HE67	axy:AXYL_00619
E3HE68	axy:AXYL_00620
E3HE69	axy:AXYL_00621
E3HE70	axy:AXYL_00622
E3HE71	axy:AXYL_00623
E3HE72	axy:AXYL_00624
E3HE73	axy:AXYL_00625
E3HE74	axy:AXYL_00626
E3HE75	axy:AXYL_00627
E3HE76	axy:AXYL_00628
E3HE77	axy:AXYL_00629
E3HE79	axy:AXYL_00631
E3HE80	axy:AXYL_00632
E3HE81	axy:AXYL_00633
E3HE82	axy:AXYL_00634
E3HE83	axy:AXYL_00635
E3HE84	axy:AXYL_00636
E3HE85	axy:AXYL_00637
E3HE86	axy:AXYL_00638
E3HE87	axy:AXYL_00639
E3HE89	axy:AXYL_00641
E3HE90	axy:AXYL_00642
E3HE91	axy:AXYL_00643
E3HE92	axy:AXYL_00644
E3HE93	axy:AXYL_00645
E3HE94	axy:AXYL_00646
E3HE96	axy:AXYL_00648
E3HE97	axy:AXYL_00649
E3HE99	axy:AXYL_00651
E3HEA0	axy:AXYL_00652
E3HEA1	axy:AXYL_00653
E3HEA2	axy:AXYL_00654
E3HEA3	axy:AXYL_00655
E3HEA4	axy:AXYL_00656
E3HEA6	axy:AXYL_00658
E3HEA7	axy:AXYL_00659
E3HEA8	axy:AXYL_00660
E3HEA9	axy:AXYL_00661
E3HEB1	axy:AXYL_00663
E3HEB3	axy:AXYL_00665
E3HEB5	axy:AXYL_00667
E3HEB6	axy:AXYL_00668
E3HEB7	axy:AXYL_00669
E3HEB8	axy:AXYL_00670
E3HEC0	axy:AXYL_00672
E3HEC1	axy:AXYL_00673
E3HEC2	axy:AXYL_00674
E3HEC4	axy:AXYL_00676
E3HEC6	axy:AXYL_00678
E3HEC7	axy:AXYL_00679
E3HEC9	axy:AXYL_00682
E3HED0	axy:AXYL_00683
E3HF87	axy:AXYL_00686
E3HF88	axy:AXYL_00687
E3HF89	axy:AXYL_00688
E3HF91	axy:AXYL_00690
E3HF92	axy:AXYL_00691
E3HF93	axy:AXYL_00692
E3HF94	axy:AXYL_00693
E3HF95	axy:AXYL_00694
E3HF96	axy:AXYL_00695
E3HF98	axy:AXYL_00697
E3HF99	axy:AXYL_00698
E3HFA0	axy:AXYL_00699
E3HFA1	axy:AXYL_00700
E3HFA2	axy:AXYL_00701
E3HFA3	axy:AXYL_00702
E3HFA4	axy:AXYL_00703
E3HFA5	axy:AXYL_00704
E3HFA7	axy:AXYL_00707
E3HFA8	axy:AXYL_00708
E3HFB0	axy:AXYL_00710
E3HFB1	axy:AXYL_00711
E3HFB2	axy:AXYL_00712
E3HFB3	axy:AXYL_00713
E3HFB5	axy:AXYL_00715
E3HFB6	axy:AXYL_00716
E3HFB7	axy:AXYL_00717
E3HFB8	axy:AXYL_00718
E3HFB9	axy:AXYL_00719
E3HFC0	axy:AXYL_00720
E3HFC1	axy:AXYL_00721
E3HFC2	axy:AXYL_00722
E3HFC4	axy:AXYL_00724
E3HFC5	axy:AXYL_00725
E3HFC6	axy:AXYL_00726
E3HFC7	axy:AXYL_00727
E3HFC8	axy:AXYL_00728
E3HFC9	axy:AXYL_00729
E3HFD0	axy:AXYL_00730
E3HFD2	axy:AXYL_00732
E3HFD3	axy:AXYL_00733
E3HFD4	axy:AXYL_00734
E3HFD6	axy:AXYL_00736
E3HFD7	axy:AXYL_00737
E3HFD8	axy:AXYL_00738
E3HFD9	axy:AXYL_00739
E3HFE0	axy:AXYL_00740
E3HFE1	axy:AXYL_00741
E3HFE2	axy:AXYL_00742
E3HFE4	axy:AXYL_00744
E3HFE6	axy:AXYL_00746
E3HFE7	axy:AXYL_00747
E3HFE8	axy:AXYL_00748
E3HFE9	axy:AXYL_00749
E3HFF0	axy:AXYL_00750
E3HFF3	axy:AXYL_00753
E3HFF5	axy:AXYL_00755
E3HFF6	axy:AXYL_00756
E3HFF7	axy:AXYL_00757
E3HFF8	axy:AXYL_00758
E3HFF9	axy:AXYL_00759
E3HFG0	axy:AXYL_00760
E3HFG1	axy:AXYL_00761
E3HFG3	axy:AXYL_00763
E3HFG4	axy:AXYL_00764
E3HFG5	axy:AXYL_00765
E3HGC2	axy:AXYL_00766
E3HGC3	axy:AXYL_00767
E3HGC4	axy:AXYL_00768
E3HGC5	axy:AXYL_00769
E3HGC6	axy:AXYL_00776
E3HGC8	axy:AXYL_00778
E3HGC9	axy:AXYL_00779
E3HGD0	axy:AXYL_00780
E3HGD2	axy:AXYL_00782
E3HGD3	axy:AXYL_00783
E3HGD4	axy:AXYL_00784
E3HGD5	axy:AXYL_00785
E3HGD6	axy:AXYL_00786
E3HGD7	axy:AXYL_00787
E3HGD8	axy:AXYL_00788
E3HGD9	axy:AXYL_00789
E3HGE0	axy:AXYL_00790
E3HGE1	axy:AXYL_00791
E3HGE2	axy:AXYL_00792
E3HGE4	axy:AXYL_00794
E3HGE5	axy:AXYL_00795
E3HGE7	axy:AXYL_00797
E3HGE8	axy:AXYL_00798
E3HGE9	axy:AXYL_00799
E3HGF0	axy:AXYL_00800
E3HGF1	axy:AXYL_00801
E3HGF2	axy:AXYL_00802
E3HGF4	axy:AXYL_00804
E3HGF5	axy:AXYL_00805
E3HGF6	axy:AXYL_00806
E3HGF7	axy:AXYL_00807
E3HGF8	axy:AXYL_00808
E3HGF9	axy:AXYL_00809
E3HGG0	axy:AXYL_00810
E3HGG1	axy:AXYL_00811
E3HGG2	axy:AXYL_00812
E3HGG3	axy:AXYL_00813
E3HGG4	axy:AXYL_00814
E3HGG5	axy:AXYL_00815
E3HGG6	axy:AXYL_00816
E3HGG7	axy:AXYL_00817
E3HGG8	axy:AXYL_00818
E3HGG9	axy:AXYL_00819
E3HGH2	axy:AXYL_00823
E3HGH3	axy:AXYL_00824
