From	To
F8DGA4	scp:HMPREF0833_11552
F8DG83	scp:HMPREF0833_11531
F8DGA5	scp:HMPREF0833_11553
F8DGL8	scp:HMPREF0833_11597
F8DGN2	scp:HMPREF0833_11611
F8DGN4	scp:HMPREF0833_11613
F8DGM7	scp:HMPREF0833_11606
F8DFB2	scp:HMPREF0833_10156
F8DFN6	scp:HMPREF0833_10215
F8DIF0	scp:HMPREF0833_10768
F8DIV5	scp:HMPREF0833_10859
F8DJB4	scp:HMPREF0833_10818
F8DIF7	scp:HMPREF0833_10775
F8DIW5	scp:HMPREF0833_10869
F8DI17	scp:HMPREF0833_10693
F8DI23	scp:HMPREF0833_10699
F8DI35	scp:HMPREF0833_10712
F8DIT0	scp:HMPREF0833_10834
F8DJB7	scp:HMPREF0833_10879
F8DI37	scp:HMPREF0833_10714
F8DKF2	scp:HMPREF0833_11284
F8DKE0	scp:HMPREF0833_11266
F8DKE1	scp:HMPREF0833_11267
F8DG08	scp:HMPREF0833_10297
F8DGH6	scp:HMPREF0833_10394
F8DGL0	scp:HMPREF0833_10432
F8DGE5	scp:HMPREF0833_10363
F8DFZ3	scp:HMPREF0833_10282
F8DGK2	scp:HMPREF0833_10422
F8DIS4	scp:HMPREF0833_10271
F8DG18	scp:HMPREF0833_10307
F8DFT3	scp:HMPREF0833_10264
F8DGS3	scp:HMPREF0833_10438
F8DIM8	scp:HMPREF0833_11989
F8DIL1	scp:HMPREF0833_11972
F8DIN4	scp:HMPREF0833_11995
F8DEV9	scp:HMPREF0833_10001
F8DIC3	scp:HMPREF0833_11951
F8DGQ3	scp:HMPREF0833_11632
F8DHD7	scp:HMPREF0833_11737
F8DHX7	scp:HMPREF0833_11874
F8DIA0	scp:HMPREF0833_11928
F8DHH6	scp:HMPREF0833_11776
F8DH18	scp:HMPREF0833_11683
F8DH62	scp:HMPREF0833_11733
F8DHZ3	scp:HMPREF0833_11890
F8DGP1	scp:HMPREF0833_11620
F8DHZ6	scp:HMPREF0833_11893
F8DHY2	scp:HMPREF0833_11879
F8DI88	scp:HMPREF0833_11916
F8DK18	scp:HMPREF0833_11795
F8DI93	scp:HMPREF0833_11921
F8DK89	scp:HMPREF0833_11210
F8DJA5	scp:HMPREF0833_10984
F8DJF5	scp:HMPREF0833_11137
F8DJE9	scp:HMPREF0833_11059
F8DJ68	scp:HMPREF0833_10938
F8DK01	scp:HMPREF0833_11148
F8DJ72	scp:HMPREF0833_10942
F8DJY0	scp:HMPREF0833_11122
F8DJ81	scp:HMPREF0833_10957
F8DJ85	scp:HMPREF0833_10962
F8DK95	scp:HMPREF0833_11218
F8DJY1	scp:HMPREF0833_11123
F8DJ98	scp:HMPREF0833_10977
F8DJ92	scp:HMPREF0833_10969
F8DHV2	scp:HMPREF0833_11842
F8DJ86	scp:HMPREF0833_10963
F8DKB5	scp:HMPREF0833_11241
F8DJL4	scp:HMPREF0833_11050
F8DJI7	scp:HMPREF0833_11017
F8DJ69	scp:HMPREF0833_10939
F8DEY1	scp:HMPREF0833_10023
F8DEZ0	scp:HMPREF0833_10032
F8DF31	scp:HMPREF0833_10073
F8DF40	scp:HMPREF0833_10082
F8DF53	scp:HMPREF0833_10095
F8DFD7	scp:HMPREF0833_10182
F8DIR6	scp:HMPREF0833_10186
F8DFF0	scp:HMPREF0833_10201
F8DFM9	scp:HMPREF0833_10208
F8DFQ6	scp:HMPREF0833_10235
F8DFQ7	scp:HMPREF0833_10236
F8DFT7	scp:HMPREF0833_10269
F8DFT8	scp:HMPREF0833_10270
F8DFT9	scp:HMPREF0833_10272
F8DGF3	scp:HMPREF0833_10371
F8DGX5	scp:HMPREF0833_10494
F8DHP7	scp:HMPREF0833_10633
F8DHR8	scp:HMPREF0833_10661
F8DI25	scp:HMPREF0833_10701
F8DJ53	scp:HMPREF0833_10923
F8DJ80	scp:HMPREF0833_10955
F8DJK2	scp:HMPREF0833_11035
F8DJK3	scp:HMPREF0833_11036
F8DJU2	scp:HMPREF0833_11081
F8DJW0	scp:HMPREF0833_11100
F8DJZ2	scp:HMPREF0833_11136
F8DK35	scp:HMPREF0833_11149
F8DK49	scp:HMPREF0833_11163
F8DKB6	scp:HMPREF0833_11242
F8DKD2	scp:HMPREF0833_11258
F8DFH0	scp:HMPREF0833_11401
F8DFI0	scp:HMPREF0833_11411
F8DJS0	scp:HMPREF0833_11444
F8DJS2	scp:HMPREF0833_11460
F8DFU9	scp:HMPREF0833_11466
F8DFV5	scp:HMPREF0833_11472
F8DFW3	scp:HMPREF0833_11480
F8DFW6	scp:HMPREF0833_11483
F8DG70	scp:HMPREF0833_11518
F8DG84	scp:HMPREF0833_11532
F8DG98	scp:HMPREF0833_11546
F8DGA1	scp:HMPREF0833_11549
F8DGB2	scp:HMPREF0833_11560
F8DGB7	scp:HMPREF0833_11565
F8DGC2	scp:HMPREF0833_11573
F8DGD4	scp:HMPREF0833_11586
F8DGD6	scp:HMPREF0833_11588
F8DGD7	scp:HMPREF0833_11589
F8DGL7	scp:HMPREF0833_11596
F8DGM0	scp:HMPREF0833_11599
F8DGN1	scp:HMPREF0833_11610
F8DGN3	scp:HMPREF0833_11612
F8DI89	scp:HMPREF0833_11917
F8DI90	scp:HMPREF0833_11918
F8DIB0	scp:HMPREF0833_11938
F8DIL4	scp:HMPREF0833_11975
F8DIL3	scp:HMPREF0833_11974
F8DIC1	scp:HMPREF0833_11949
F8DGD5	scp:HMPREF0833_11587
F8DGD3	scp:HMPREF0833_11585
F8DGM2	scp:HMPREF0833_11601
F8DI46	scp:HMPREF0833_10724
F8DI36	scp:HMPREF0833_10713
F8DI34	scp:HMPREF0833_10711
F8DHQ5	scp:HMPREF0833_10644
F8DFQ4	scp:HMPREF0833_10233
F8DEX8	scp:HMPREF0833_10020
F8DF51	scp:HMPREF0833_10093
F8DF64	scp:HMPREF0833_10107
F8DF43	scp:HMPREF0833_10085
F8DEY2	scp:HMPREF0833_10024
F8DKD5	scp:HMPREF0833_11261
F8DEW3	scp:HMPREF0833_10005
F8DKK5	scp:HMPREF0833_11349
F8DJ90	scp:HMPREF0833_10967
F8DHI4	scp:HMPREF0833_11784
F8DH47	scp:HMPREF0833_11717
F8DH26	scp:HMPREF0833_11691
F8DH43	scp:HMPREF0833_11711
F8DEY5	scp:HMPREF0833_10027
F8DG29	scp:HMPREF0833_10318
F8DG32	scp:HMPREF0833_10321
F8DG30	scp:HMPREF0833_10319
F8DFA9	scp:HMPREF0833_10153
F8DFB0	scp:HMPREF0833_10154
F8DJW6	scp:HMPREF0833_11106
F8DFF6	scp:HMPREF0833_11387
F8DFG7	scp:HMPREF0833_11398
F8DFF8	scp:HMPREF0833_11389
F8DJ48	scp:HMPREF0833_10918
F8DHQ0	scp:HMPREF0833_10638
F8DJ17	scp:HMPREF0833_10652
F8DHQ3	scp:HMPREF0833_10641
F8DJ18	scp:HMPREF0833_10654
F8DGS8	scp:HMPREF0833_10443
F8DGS6	scp:HMPREF0833_10441
F8DIH9	scp:HMPREF0833_10798
F8DIM6	scp:HMPREF0833_11987
F8DIN3	scp:HMPREF0833_11994
F8DH67	scp:HMPREF0833_10518
F8DH66	scp:HMPREF0833_10517
F8DKK9	scp:HMPREF0833_11354
F8DKK6	scp:HMPREF0833_11351
F8DJF1	scp:HMPREF0833_11107
F8DGT7	scp:HMPREF0833_10452
F8DGT2	scp:HMPREF0833_10447
F8DGT4	scp:HMPREF0833_10449
F8DIG9	scp:HMPREF0833_10787
F8DFB6	scp:HMPREF0833_10160
F8DFB5	scp:HMPREF0833_10159
F8DFB7	scp:HMPREF0833_10161
F8DFB8	scp:HMPREF0833_10162
F8DFC2	scp:HMPREF0833_10166
F8DKD3	scp:HMPREF0833_11259
F8DFY0	scp:HMPREF0833_11500
F8DG81	scp:HMPREF0833_11529
F8DG72	scp:HMPREF0833_11520
F8DJS5	scp:HMPREF0833_11495
F8DI83	scp:HMPREF0833_11911
F8DI82	scp:HMPREF0833_11910
F8DIA4	scp:HMPREF0833_11932
F8DI94	scp:HMPREF0833_11922
F8DI92	scp:HMPREF0833_11920
F8DI85	scp:HMPREF0833_11913
F8DIW9	scp:HMPREF0833_10873
F8DIY7	scp:HMPREF0833_10904
F8DJB8	scp:HMPREF0833_10881
F8DJC3	scp:HMPREF0833_10892
F8DGJ0	scp:HMPREF0833_10408
F8DJX9	scp:HMPREF0833_11121
F8DG26	scp:HMPREF0833_10315
F8DKD7	scp:HMPREF0833_11263
F8DKE6	scp:HMPREF0833_11276
F8DKE3	scp:HMPREF0833_11270
F8DK77	scp:HMPREF0833_11197
F8DIV9	scp:HMPREF0833_10863
F8DHE0	scp:HMPREF0833_11740
F8DHF5	scp:HMPREF0833_11755
F8DHF0	scp:HMPREF0833_11750
F8DHD5	scp:HMPREF0833_11735
F8DHF1	scp:HMPREF0833_11751
F8DHF4	scp:HMPREF0833_11754
F8DJ89	scp:HMPREF0833_10966
F8DHB5	scp:HMPREF0833_10574
F8DHB6	scp:HMPREF0833_10575
F8DHL8	scp:HMPREF0833_10604
F8DJ12	scp:HMPREF0833_10571
F8DHM4	scp:HMPREF0833_10610
F8DHL6	scp:HMPREF0833_10602
F8DHC4	scp:HMPREF0833_10583
F8DHB7	scp:HMPREF0833_10576
F8DI27	scp:HMPREF0833_10703
F8DI24	scp:HMPREF0833_10700
F8DGX8	scp:HMPREF0833_10497
F8DGW2	scp:HMPREF0833_10477
F8DIZ9	scp:HMPREF0833_10483
F8DF98	scp:HMPREF0833_10142
F8DF99	scp:HMPREF0833_10143
F8DF77	scp:HMPREF0833_10121
F8DKA0	scp:HMPREF0833_11224
F8DKK2	scp:HMPREF0833_11344
F8DK87	scp:HMPREF0833_11208
F8DIF9	scp:HMPREF0833_10777
F8DJX8	scp:HMPREF0833_11120
F8DJF2	scp:HMPREF0833_11117
F8DKL9	scp:HMPREF0833_11364
F8DKL8	scp:HMPREF0833_11363
F8DGM5	scp:HMPREF0833_11604
F8DGM8	scp:HMPREF0833_11607
F8DGM3	scp:HMPREF0833_11602
F8DGM9	scp:HMPREF0833_11608
F8DHZ5	scp:HMPREF0833_11892
F8DI73	scp:HMPREF0833_11901
F8DHZ4	scp:HMPREF0833_11891
F8DI70	scp:HMPREF0833_11898
F8DJE8	scp:HMPREF0833_11057
F8DJM0	scp:HMPREF0833_11058
F8DJM7	scp:HMPREF0833_11066
F8DJL8	scp:HMPREF0833_11054
F8DFT6	scp:HMPREF0833_10267
F8DF28	scp:HMPREF0833_10070
F8DF38	scp:HMPREF0833_10080
F8DF29	scp:HMPREF0833_10071
F8DF37	scp:HMPREF0833_10079
F8DF47	scp:HMPREF0833_10089
F8DJR7	scp:HMPREF0833_11430
F8DK75	scp:HMPREF0833_11193
F8DJ99	scp:HMPREF0833_10978
F8DFD6	scp:HMPREF0833_10181
F8DFD3	scp:HMPREF0833_10177
F8DFD8	scp:HMPREF0833_10184
F8DFD1	scp:HMPREF0833_10175
F8DFD4	scp:HMPREF0833_10178
F8DFC5	scp:HMPREF0833_10169
F8DIS0	scp:HMPREF0833_10200
F8DFD5	scp:HMPREF0833_10179
F8DFE1	scp:HMPREF0833_10188
F8DIR4	scp:HMPREF0833_10180
F8DIR5	scp:HMPREF0833_10183
F8DF08	scp:HMPREF0833_10050
F8DF06	scp:HMPREF0833_10048
F8DF13	scp:HMPREF0833_10055
F8DF14	scp:HMPREF0833_10056
F8DF05	scp:HMPREF0833_10047
F8DHY9	scp:HMPREF0833_11886
F8DHZ0	scp:HMPREF0833_11887
F8DHZ1	scp:HMPREF0833_11888
F8DFI3	scp:HMPREF0833_11414
F8DFI2	scp:HMPREF0833_11413
F8DFH7	scp:HMPREF0833_11408
F8DIQ0	scp:HMPREF0833_12011
F8DIP7	scp:HMPREF0833_12008
F8DIQ4	scp:HMPREF0833_12015
F8DIQ3	scp:HMPREF0833_12014
F8DIR1	scp:HMPREF0833_12022
F8DIP5	scp:HMPREF0833_12006
F8DIP2	scp:HMPREF0833_12003
F8DGP3	scp:HMPREF0833_11622
F8DGP2	scp:HMPREF0833_11621
F8DK92	scp:HMPREF0833_11214
F8DHJ1	scp:HMPREF0833_11791
F8DJV9	scp:HMPREF0833_11098
F8DH57	scp:HMPREF0833_11728
F8DH51	scp:HMPREF0833_11722
F8DH52	scp:HMPREF0833_11723
F8DFM2	scp:HMPREF0833_11459
F8DJS3	scp:HMPREF0833_11462
F8DFX0	scp:HMPREF0833_11487
F8DFM0	scp:HMPREF0833_11457
F8DFU7	scp:HMPREF0833_11464
F8DFW0	scp:HMPREF0833_11477
F8DFV8	scp:HMPREF0833_11475
F8DFV3	scp:HMPREF0833_11470
F8DIM0	scp:HMPREF0833_11981
F8DID0	scp:HMPREF0833_11961
F8DIK6	scp:HMPREF0833_11967
F8DID2	scp:HMPREF0833_11963
F8DIB6	scp:HMPREF0833_11944
F8DIK5	scp:HMPREF0833_11966
F8DIL9	scp:HMPREF0833_11980
F8DK40	scp:HMPREF0833_11154
F8DJF9	scp:HMPREF0833_11188
F8DIV2	scp:HMPREF0833_10856
F8DIT6	scp:HMPREF0833_10840
F8DIU4	scp:HMPREF0833_10848
F8DGZ5	scp:HMPREF0833_11660
F8DH04	scp:HMPREF0833_11669
F8DH14	scp:HMPREF0833_11679
F8DGQ5	scp:HMPREF0833_11634
F8DK08	scp:HMPREF0833_11645
F8DGZ2	scp:HMPREF0833_11657
F8DGQ2	scp:HMPREF0833_11631
F8DH16	scp:HMPREF0833_11681
F8DGK6	scp:HMPREF0833_10426
F8DGS4	scp:HMPREF0833_10439
F8DFN0	scp:HMPREF0833_10209
F8DFN1	scp:HMPREF0833_10210
F8DFR6	scp:HMPREF0833_10245
F8DKD9	scp:HMPREF0833_11265
F8DF63	scp:HMPREF0833_10105
F8DH75	scp:HMPREF0833_10526
F8DHH1	scp:HMPREF0833_11771
F8DIL6	scp:HMPREF0833_11977
F8DEZ1	scp:HMPREF0833_10033
F8DFN3	scp:HMPREF0833_10212
F8DEW0	scp:HMPREF0833_10002
F8DEW1	scp:HMPREF0833_10003
F8DEW2	scp:HMPREF0833_10004
F8DEW4	scp:HMPREF0833_10006
F8DEW5	scp:HMPREF0833_10007
F8DEW6	scp:HMPREF0833_10008
F8DEW9	scp:HMPREF0833_10011
F8DEX0	scp:HMPREF0833_10012
F8DEX1	scp:HMPREF0833_10013
F8DEX2	scp:HMPREF0833_10014
F8DEX4	scp:HMPREF0833_10016
F8DEX5	scp:HMPREF0833_10017
F8DEX6	scp:HMPREF0833_10018
F8DEX7	scp:HMPREF0833_10019
F8DEY0	scp:HMPREF0833_10022
F8DEY3	scp:HMPREF0833_10025
F8DEY4	scp:HMPREF0833_10026
F8DEY7	scp:HMPREF0833_10029
F8DEY9	scp:HMPREF0833_10031
F8DEZ2	scp:HMPREF0833_10034
F8DEZ3	scp:HMPREF0833_10035
F8DEZ4	scp:HMPREF0833_10036
F8DEZ7	scp:HMPREF0833_10039
F8DEZ8	scp:HMPREF0833_10040
F8DEZ9	scp:HMPREF0833_10041
F8DF00	scp:HMPREF0833_10042
F8DF02	scp:HMPREF0833_10044
F8DF03	scp:HMPREF0833_10045
F8DF04	scp:HMPREF0833_10046
F8DF07	scp:HMPREF0833_10049
F8DF09	scp:HMPREF0833_10051
F8DF11	scp:HMPREF0833_10053
F8DF12	scp:HMPREF0833_10054
F8DF15	scp:HMPREF0833_10057
F8DF16	scp:HMPREF0833_10058
F8DF17	scp:HMPREF0833_10059
F8DF18	scp:HMPREF0833_10060
F8DF19	scp:HMPREF0833_10061
F8DF20	scp:HMPREF0833_10062
F8DF21	scp:HMPREF0833_10063
F8DF22	scp:HMPREF0833_10064
F8DF23	scp:HMPREF0833_10065
F8DF24	scp:HMPREF0833_10066
F8DF25	scp:HMPREF0833_10067
F8DF26	scp:HMPREF0833_10068
F8DF32	scp:HMPREF0833_10074
F8DF33	scp:HMPREF0833_10075
F8DF34	scp:HMPREF0833_10076
F8DF35	scp:HMPREF0833_10077
F8DF36	scp:HMPREF0833_10078
F8DF41	scp:HMPREF0833_10083
F8DF42	scp:HMPREF0833_10084
F8DF44	scp:HMPREF0833_10086
F8DF45	scp:HMPREF0833_10087
F8DF46	scp:HMPREF0833_10088
F8DF49	scp:HMPREF0833_10091
F8DF52	scp:HMPREF0833_10094
F8DF54	scp:HMPREF0833_10096
F8DF55	scp:HMPREF0833_10097
F8DF56	scp:HMPREF0833_10098
F8DF58	scp:HMPREF0833_10100
F8DF59	scp:HMPREF0833_10101
F8DF61	scp:HMPREF0833_10103
F8DIR2	scp:HMPREF0833_10106
F8DF66	scp:HMPREF0833_10109
F8DF67	scp:HMPREF0833_10110
F8DF68	scp:HMPREF0833_10111
F8DF69	scp:HMPREF0833_10112
F8DF70	scp:HMPREF0833_10113
F8DF71	scp:HMPREF0833_10114
F8DF72	scp:HMPREF0833_10116
F8DF74	scp:HMPREF0833_10118
F8DF75	scp:HMPREF0833_10119
F8DF76	scp:HMPREF0833_10120
F8DF78	scp:HMPREF0833_10122
F8DF79	scp:HMPREF0833_10123
F8DF80	scp:HMPREF0833_10124
F8DF81	scp:HMPREF0833_10125
F8DF83	scp:HMPREF0833_10127
F8DF84	scp:HMPREF0833_10128
F8DF86	scp:HMPREF0833_10130
F8DF88	scp:HMPREF0833_10132
F8DF89	scp:HMPREF0833_10133
F8DF90	scp:HMPREF0833_10134
F8DF92	scp:HMPREF0833_10136
F8DF93	scp:HMPREF0833_10137
F8DF94	scp:HMPREF0833_10138
F8DFA0	scp:HMPREF0833_10144
F8DFA1	scp:HMPREF0833_10145
F8DFA2	scp:HMPREF0833_10146
F8DFA3	scp:HMPREF0833_10147
F8DFA5	scp:HMPREF0833_10149
F8DFA6	scp:HMPREF0833_10150
F8DFA7	scp:HMPREF0833_10151
F8DFB1	scp:HMPREF0833_10155
F8DFB3	scp:HMPREF0833_10157
F8DFB4	scp:HMPREF0833_10158
F8DFB9	scp:HMPREF0833_10163
F8DFC1	scp:HMPREF0833_10165
F8DFC3	scp:HMPREF0833_10167
F8DFC4	scp:HMPREF0833_10168
F8DFC6	scp:HMPREF0833_10170
F8DFC7	scp:HMPREF0833_10171
F8DFC8	scp:HMPREF0833_10172
F8DFC9	scp:HMPREF0833_10173
F8DFD0	scp:HMPREF0833_10174
F8DFD2	scp:HMPREF0833_10176
F8DFD9	scp:HMPREF0833_10185
F8DFE0	scp:HMPREF0833_10187
F8DFE2	scp:HMPREF0833_10189
F8DFE3	scp:HMPREF0833_10190
F8DFE4	scp:HMPREF0833_10191
F8DIR7	scp:HMPREF0833_10192
F8DFE5	scp:HMPREF0833_10193
F8DFE6	scp:HMPREF0833_10194
F8DIR8	scp:HMPREF0833_10195
F8DFE8	scp:HMPREF0833_10197
F8DFE9	scp:HMPREF0833_10199
F8DFF1	scp:HMPREF0833_10202
F8DFM4	scp:HMPREF0833_10203
F8DFM5	scp:HMPREF0833_10204
F8DFM6	scp:HMPREF0833_10205
F8DFM7	scp:HMPREF0833_10206
F8DFM8	scp:HMPREF0833_10207
F8DFN2	scp:HMPREF0833_10211
F8DFN4	scp:HMPREF0833_10213
F8DFN5	scp:HMPREF0833_10214
F8DFN7	scp:HMPREF0833_10216
F8DFN8	scp:HMPREF0833_10217
F8DFN9	scp:HMPREF0833_10218
F8DFP0	scp:HMPREF0833_10219
F8DFP1	scp:HMPREF0833_10220
F8DFP2	scp:HMPREF0833_10221
F8DFP3	scp:HMPREF0833_10222
F8DFP4	scp:HMPREF0833_10223
F8DFP5	scp:HMPREF0833_10224
F8DFP6	scp:HMPREF0833_10225
F8DFP7	scp:HMPREF0833_10226
F8DFP9	scp:HMPREF0833_10228
F8DFQ0	scp:HMPREF0833_10229
F8DFQ1	scp:HMPREF0833_10230
F8DFQ2	scp:HMPREF0833_10231
F8DFQ3	scp:HMPREF0833_10232
F8DFQ9	scp:HMPREF0833_10238
F8DFR0	scp:HMPREF0833_10239
F8DFR1	scp:HMPREF0833_10240
F8DFR3	scp:HMPREF0833_10242
F8DFR5	scp:HMPREF0833_10244
F8DFR7	scp:HMPREF0833_10246
F8DFR8	scp:HMPREF0833_10247
F8DFS0	scp:HMPREF0833_10249
F8DFS1	scp:HMPREF0833_10250
F8DFS2	scp:HMPREF0833_10251
F8DFS3	scp:HMPREF0833_10252
F8DFS5	scp:HMPREF0833_10254
F8DIS1	scp:HMPREF0833_10255
F8DFS7	scp:HMPREF0833_10257
F8DFS8	scp:HMPREF0833_10258
F8DFS9	scp:HMPREF0833_10259
F8DFT0	scp:HMPREF0833_10260
F8DIS2	scp:HMPREF0833_10261
F8DFT1	scp:HMPREF0833_10262
F8DFT4	scp:HMPREF0833_10265
F8DFT5	scp:HMPREF0833_10266
F8DIS3	scp:HMPREF0833_10268
F8DFU0	scp:HMPREF0833_10273
F8DIS5	scp:HMPREF0833_10274
F8DFU1	scp:HMPREF0833_10275
F8DFU2	scp:HMPREF0833_10276
F8DFU3	scp:HMPREF0833_10277
F8DIS6	scp:HMPREF0833_10279
F8DFZ2	scp:HMPREF0833_10281
F8DFZ4	scp:HMPREF0833_10283
F8DFZ5	scp:HMPREF0833_10284
F8DFZ6	scp:HMPREF0833_10285
F8DFZ7	scp:HMPREF0833_10286
F8DFZ8	scp:HMPREF0833_10287
F8DFZ9	scp:HMPREF0833_10288
F8DG00	scp:HMPREF0833_10289
F8DG01	scp:HMPREF0833_10290
F8DG02	scp:HMPREF0833_10291
F8DG03	scp:HMPREF0833_10292
F8DG04	scp:HMPREF0833_10293
F8DG05	scp:HMPREF0833_10294
F8DG06	scp:HMPREF0833_10295
F8DG07	scp:HMPREF0833_10296
F8DG09	scp:HMPREF0833_10298
F8DG10	scp:HMPREF0833_10299
F8DG11	scp:HMPREF0833_10300
F8DG12	scp:HMPREF0833_10301
F8DG15	scp:HMPREF0833_10304
F8DG16	scp:HMPREF0833_10305
F8DG21	scp:HMPREF0833_10310
F8DG23	scp:HMPREF0833_10312
F8DG24	scp:HMPREF0833_10313
F8DG25	scp:HMPREF0833_10314
F8DG27	scp:HMPREF0833_10316
F8DG28	scp:HMPREF0833_10317
F8DG31	scp:HMPREF0833_10320
F8DG33	scp:HMPREF0833_10322
F8DG34	scp:HMPREF0833_10323
F8DG36	scp:HMPREF0833_10325
F8DG37	scp:HMPREF0833_10326
F8DG38	scp:HMPREF0833_10327
F8DG40	scp:HMPREF0833_10329
F8DG42	scp:HMPREF0833_10331
F8DG44	scp:HMPREF0833_10333
F8DG45	scp:HMPREF0833_10334
F8DG46	scp:HMPREF0833_10335
F8DG47	scp:HMPREF0833_10336
F8DG48	scp:HMPREF0833_10337
F8DG49	scp:HMPREF0833_10338
F8DIS7	scp:HMPREF0833_10342
F8DG55	scp:HMPREF0833_10345
F8DG56	scp:HMPREF0833_10346
F8DG57	scp:HMPREF0833_10347
F8DG58	scp:HMPREF0833_10348
F8DG59	scp:HMPREF0833_10349
F8DG60	scp:HMPREF0833_10350
F8DG61	scp:HMPREF0833_10351
F8DIS8	scp:HMPREF0833_10352
F8DG62	scp:HMPREF0833_10353
F8DIZ2	scp:HMPREF0833_10354
F8DG65	scp:HMPREF0833_10357
F8DG67	scp:HMPREF0833_10359
F8DGE2	scp:HMPREF0833_10360
F8DGE3	scp:HMPREF0833_10361
F8DGE4	scp:HMPREF0833_10362
F8DGE6	scp:HMPREF0833_10364
F8DGE7	scp:HMPREF0833_10365
F8DGE8	scp:HMPREF0833_10366
F8DGE9	scp:HMPREF0833_10367
F8DGF0	scp:HMPREF0833_10368
F8DGF1	scp:HMPREF0833_10369
F8DGF2	scp:HMPREF0833_10370
F8DGF8	scp:HMPREF0833_10376
F8DGG0	scp:HMPREF0833_10378
F8DGG1	scp:HMPREF0833_10379
F8DGG2	scp:HMPREF0833_10380
F8DGG3	scp:HMPREF0833_10381
F8DGG4	scp:HMPREF0833_10382
F8DGG5	scp:HMPREF0833_10383
F8DGG6	scp:HMPREF0833_10384
F8DGG7	scp:HMPREF0833_10385
F8DGG9	scp:HMPREF0833_10387
F8DGH0	scp:HMPREF0833_10388
F8DGH3	scp:HMPREF0833_10391
F8DGH4	scp:HMPREF0833_10392
F8DGH7	scp:HMPREF0833_10395
F8DGH8	scp:HMPREF0833_10396
F8DGH9	scp:HMPREF0833_10397
F8DGI0	scp:HMPREF0833_10398
F8DGI1	scp:HMPREF0833_10399
F8DGI2	scp:HMPREF0833_10400
F8DGI3	scp:HMPREF0833_10401
F8DGI4	scp:HMPREF0833_10402
F8DGI8	scp:HMPREF0833_10406
F8DGI9	scp:HMPREF0833_10407
F8DIZ3	scp:HMPREF0833_10411
F8DGJ3	scp:HMPREF0833_10412
F8DGJ4	scp:HMPREF0833_10413
F8DIZ4	scp:HMPREF0833_10414
F8DGJ5	scp:HMPREF0833_10415
F8DGJ6	scp:HMPREF0833_10416
F8DGJ7	scp:HMPREF0833_10417
F8DGJ8	scp:HMPREF0833_10418
F8DGJ9	scp:HMPREF0833_10419
F8DGK1	scp:HMPREF0833_10421
F8DGK3	scp:HMPREF0833_10423
F8DGK4	scp:HMPREF0833_10424
F8DGK5	scp:HMPREF0833_10425
F8DIZ5	scp:HMPREF0833_10427
F8DGK8	scp:HMPREF0833_10429
F8DIZ6	scp:HMPREF0833_10430
F8DGK9	scp:HMPREF0833_10431
F8DGL1	scp:HMPREF0833_10434
F8DGL2	scp:HMPREF0833_10435
F8DGL3	scp:HMPREF0833_10436
F8DGS7	scp:HMPREF0833_10442
F8DGS9	scp:HMPREF0833_10444
F8DGT0	scp:HMPREF0833_10445
F8DGT1	scp:HMPREF0833_10446
F8DGT3	scp:HMPREF0833_10448
F8DGT5	scp:HMPREF0833_10450
