From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
WP_002804494.1	A0A0G9ABG0	unreviewed	A0A0G9ABG0_XANPE	30S ribosomal protein S18	rpsR BJD13_08485 G3W61_01240	Xanthomonas perforans	76
WP_002804494.1	A0A6B3KDW6	unreviewed	A0A6B3KDW6_XANEU	30S ribosomal protein S18	rpsR FHY31_001840 G3W62_02300 G3W63_02305 G3W64_02240	Xanthomonas euvesicatoria	76
WP_002804494.1	A0A261WKS6	unreviewed	A0A261WKS6_9PSED	30S ribosomal protein S18	rpsR CFN58_08590	Pseudomonas avellanae	76
WP_002804494.1	A0A2S6Y9L3	unreviewed	A0A2S6Y9L3_9XANT	30S ribosomal protein S18	rpsR XabCFBP2524_07865	Xanthomonas axonopodis pv. begoniae	76
WP_002804494.1	A0A808FM73	unreviewed	A0A808FM73_XANCI	30S ribosomal protein S18	rpsR XcfCFBP6167P_22360	Xanthomonas citri pv. phaseoli var. fuscans	76
WP_002804494.1	A0A220WJ14	unreviewed	A0A220WJ14_XANCI	30S ribosomal protein S18	rpsR XcvCFBP7111P_15960	Xanthomonas citri pv. vignicola	76
WP_002804494.1	A0A1Y6H934	unreviewed	A0A1Y6H934_9XANT	30S ribosomal protein S18	rpsR PD5205_01760	Xanthomonas fragariae	76
WP_002804494.1	A0A246L1W1	unreviewed	A0A246L1W1_9GAMM	30S ribosomal protein S18	rpsR CEE55_03990	Stenotrophomonas pavanii	76
WP_002804494.1	A0A2G7RWQ5	unreviewed	A0A2G7RWQ5_9GAMM	30S ribosomal protein S18	rpsR CR919_15370	Stenotrophomonas sp. LMG 10879	76
WP_002804494.1	A0A1T1P3V2	unreviewed	A0A1T1P3V2_9XANT	30S ribosomal protein S18	rpsR Xmlh_10740	Xanthomonas axonopodis pv. melhusii	76
WP_002804494.1	A0A1T1QZM1	unreviewed	A0A1T1QZM1_XANCA	30S ribosomal protein S18	rpsR Xvtr_15080	Xanthomonas campestris pv. vitiscarnosae	76
WP_002804494.1	B2FKJ8	reviewed	RS18_STRMK	30S ribosomal protein S18	rpsR Smlt3149	Stenotrophomonas maltophilia (strain K279a)	76
WP_002804494.1	A0A0P6VW52	unreviewed	A0A0P6VW52_9XANT	30S ribosomal protein S18	rpsR FHY32_001729 XAXN_03395	Xanthomonas axonopodis	76
WP_002804494.1	A0A7W9QSE8	unreviewed	A0A7W9QSE8_9XANT	30S ribosomal protein S18	rpsR GGR64_004084	Xanthomonas arboricola	76
WP_002804494.1	A0A2S7DY30	unreviewed	A0A2S7DY30_9XANT	30S ribosomal protein S18	rpsR EBN15_06870 XcuCFBP2542_00690	Xanthomonas cucurbitae	76
WP_002804494.1	A0A2S7DDA2	unreviewed	A0A2S7DDA2_9XANT	30S ribosomal protein S18	rpsR XmelCFBP4644_14255	Xanthomonas melonis	76
WP_002804494.1	A0A0A8DT32	unreviewed	A0A0A8DT32_9XANT	30S ribosomal protein S18	rpsR FHR56_000857 SB85_03255 XsacCFBP4641_04420	Xanthomonas sacchari	76
WP_002804494.1	A0A2S7CSN3	unreviewed	A0A2S7CSN3_9XANT	30S ribosomal protein S18	rpsR XcodCFBP4690_09075	Xanthomonas codiaei	76
WP_002804494.1	A0A0U5FDY6	unreviewed	A0A0U5FDY6_XANCI	30S ribosomal protein S18	rpsR GUH15_08650 HZS91_01777 HZS92_01741 XAC3562_230013	Xanthomonas citri pv. citri	76
WP_002804494.1	A0A0R0DNN1	unreviewed	A0A0R0DNN1_9GAMM	30S ribosomal protein S18	rpsR ABB34_14650	Stenotrophomonas daejeonensis	76
WP_002804494.1	A0A0R0B352	unreviewed	A0A0R0B352_9GAMM	30S ribosomal protein S18	rpsR ARC20_17585	Stenotrophomonas panacihumi	76
WP_002804494.1	A0A1U8YS53	unreviewed	A0A1U8YS53_XANCI	30S ribosomal protein S18	rpsR TP45_09485	Xanthomonas citri pv. aurantifolii	76
WP_002804494.1	A0A0Q0EP29	unreviewed	A0A0Q0EP29_9XANT	30S ribosomal protein S18	rpsR IM53_013000	Xanthomonas phaseoli pv. dieffenbachiae	76
WP_002808376.1	G7UW41	unreviewed	G7UW41_PSEUP	30S ribosomal protein S21	rpsU DSC_15275	Pseudoxanthomonas spadix (strain BD-a59)	71
WP_002808376.1	A0A286D9Y0	unreviewed	A0A286D9Y0_9GAMM	30S ribosomal protein S21	rpsU SAMN06296416_107139	Pseudoxanthomonas wuyuanensis	71
WP_002808376.1	A0A3G2W1V7	unreviewed	A0A3G2W1V7_9XANT	30S ribosomal protein S21	rpsU Xcom_03570	Xanthomonas axonopodis pv. commiphoreae	71
WP_002808376.1	M5D658	unreviewed	M5D658_STEMA	30S ribosomal protein S21	rpsU SMRA8_0521	Stenotrophomonas maltophilia RA8	71
WP_002808376.1	A0A091AW42	unreviewed	A0A091AW42_9GAMM	30S ribosomal protein S21	rpsU N789_09435	Arenimonas oryziterrae DSM 21050 = YC6267	71
WP_002808376.1	A0A828YKH5	unreviewed	A0A828YKH5_XANCM	30S ribosomal protein S21	rpsU WS7_18456	Xanthomonas citri pv. malvacearum str. GSPB2388	71
WP_002808376.1	H8FDI2	unreviewed	H8FDI2_XANCI	30S ribosomal protein S21	rpsU XMIN_1391	Xanthomonas citri pv. mangiferaeindicae LMG 941	71
WP_002808376.1	A0A0L8AAR4	unreviewed	A0A0L8AAR4_9GAMM	30S ribosomal protein S21	rpsU W7K_09710	Stenotrophomonas geniculata N1	71
WP_002808376.1	J7SXR4	unreviewed	J7SXR4_STEMA	30S ribosomal protein S21	rpsU A1OC_00340	Stenotrophomonas maltophilia Ab55555	71
WP_002808376.1	A0A836P1G5	unreviewed	A0A836P1G5_XANVA	30S ribosomal protein S21	rpsU A11K_0118370	Xanthomonas vasicola pv. vasculorum NCPPB 890	71
WP_002808376.1	A0A0R0A9C5	unreviewed	A0A0R0A9C5_9GAMM	30S ribosomal protein S21	rpsU ARC78_02315	Stenotrophomonas pictorum JCM 9942	71
WP_002808376.1	A0A0R0DVQ3	unreviewed	A0A0R0DVQ3_9GAMM	30S ribosomal protein S21	rpsU ABB33_06520 AOT14_00760 B1L07_01235 DI562_18950	Stenotrophomonas acidaminiphila	71
WP_002808376.1	A0A7G9TF01	unreviewed	A0A7G9TF01_PSEMX	30S ribosomal protein S21	rpsU H4W19_14120 IAE60_04385	Pseudoxanthomonas mexicana	71
WP_002808376.1	A0A0C5V525	unreviewed	A0A0C5V525_9XANT	30S ribosomal protein S21	rpsU ACU17_19370 XOCgx_4406	Xanthomonas oryzae pv. oryzicola	71
WP_002808376.1	M4U152	unreviewed	M4U152_9XANT	30S ribosomal protein S21	rpsU XAC29_19680	Xanthomonas axonopodis Xac29-1	71
WP_002808376.1	T5KG61	unreviewed	T5KG61_STEMA	30S ribosomal protein S21	rpsU L681_08295	Stenotrophomonas maltophilia MF89	71
WP_002808376.1	A0A4R7UDI1	unreviewed	A0A4R7UDI1_9GAMM	30S ribosomal protein S21	rpsU N440_3970	Stenotrophomonas sp. CC22-02	71
WP_002808376.1	A0A239Q9S7	unreviewed	A0A239Q9S7_9GAMM	30S ribosomal protein S21	rpsU SAMN02744786_2226	Stenotrophomonas sp. CC120222-04	71
WP_002808376.1	A0A091AXT6	unreviewed	A0A091AXT6_9GAMM	30S ribosomal protein S21	rpsU N790_10695	Arenimonas malthae CC-JY-1	71
WP_002808376.1	A0A091B9H9	unreviewed	A0A091B9H9_9GAMM	30S ribosomal protein S21	rpsU N787_06895	Arenimonas metalli CF5-1	71
WP_002808376.1	A0A1D9EEE3	unreviewed	A0A1D9EEE3_XANCG	30S ribosomal protein S21	rpsU BHE84_04300	Xanthomonas citri pv. glycines str. 8ra	71
WP_002808376.1	A0A7Z2VCK6	unreviewed	A0A7Z2VCK6_XANCA	30S ribosomal protein S21	rpsU HG421_16490	Xanthomonas campestris pv. badrii	71
WP_002808376.1	A0A149Q4F6	unreviewed	A0A149Q4F6_9GAMM	30S ribosomal protein S21	rpsU AB839_17650	Stenotrophomonas sp. DDT-1	71
WP_002808376.1	A0A854DV44	unreviewed	A0A854DV44_9GAMM	30S ribosomal protein S21	rpsU BU225_18005	Stenotrophomonas sp. MB339	71
WP_002808376.1	A0A3T0G354	unreviewed	A0A3T0G354_9XANT	30S ribosomal protein S21	rpsU AC801_19330	Xanthomonas sp. ISO98C4	71
WP_002808376.1	A0A7W3IK09	unreviewed	A0A7W3IK09_9GAMM	30S ribosomal protein S21	rpsU H4O11_18730	Stenotrophomonas tumulicola	71
WP_002808376.1	A0A543E655	unreviewed	A0A543E655_9GAMM	30S ribosomal protein S21	rpsU FB548_0337	Pseudoxanthomonas sp. 3HH-4	71
WP_002808376.1	A0A0Q4QU05	unreviewed	A0A0Q4QU05_9GAMM	30S ribosomal protein S21	rpsU ASF01_13250	Stenotrophomonas sp. Leaf70	71
WP_002808376.1	A0A0Q5GPS9	unreviewed	A0A0Q5GPS9_9XANT	30S ribosomal protein S21	rpsU ASF73_15660	Xanthomonas sp. Leaf131	71
WP_002808376.1	A0A0Q5IV07	unreviewed	A0A0Q5IV07_9XANT	30S ribosomal protein S21	rpsU ASF90_05905	Xanthomonas sp. Leaf148	71
WP_002808376.1	A0A0Q8EVM6	unreviewed	A0A0Q8EVM6_9GAMM	30S ribosomal protein S21	rpsU ASD72_08670	Pseudoxanthomonas sp. Root630	71
WP_002808376.1	A0A0Q8F2E7	unreviewed	A0A0Q8F2E7_9GAMM	30S ribosomal protein S21	rpsU ASD77_04860	Pseudoxanthomonas sp. Root65	71
WP_002808376.1	A0A126NM78	unreviewed	A0A126NM78_9GAMM	30S ribosomal protein S21	rpsU AXG53_16325	Stenotrophomonas sp. KCTC 12332	71
WP_002808376.1	A0A1A9MER5	unreviewed	A0A1A9MER5_9XANT	30S ribosomal protein S21	rpsU A7D17_13690	Xanthomonas floridensis	71
WP_002808376.1	A0A3E1KLN5	unreviewed	A0A3E1KLN5_9XANT	30S ribosomal protein S21	rpsU DZD52_09015	Xanthomonas nasturtii	71
WP_002808376.1	A0A1H1GVG9	unreviewed	A0A1H1GVG9_9GAMM	30S ribosomal protein S21	rpsU SAMN05216569_3491	Pseudoxanthomonas sp. CF125	71
WP_002808376.1	A0A1H0ZLJ6	unreviewed	A0A1H0ZLJ6_9GAMM	30S ribosomal protein S21	rpsU SAMN05428982_0446	Pseudoxanthomonas sp. CF385	71
WP_002808376.1	A0A1H7VU80	unreviewed	A0A1H7VU80_9GAMM	30S ribosomal protein S21	rpsU SAMN05428989_3136	Pseudoxanthomonas sp. GM95	71
WP_002808376.1	A0A0B2CIT2	unreviewed	A0A0B2CIT2_9XANT	30S ribosomal protein S21	rpsU OZ10_08060	Xanthomonas cannabis pv. cannabis	71
WP_002808376.1	A0A2S7E9S5	unreviewed	A0A2S7E9S5_XANEU	30S ribosomal protein S21	rpsU XaclCFBP3371_19615	Xanthomonas euvesicatoria pv. citrumelonis	71
WP_002808376.1	A0A1E7RLB9	unreviewed	A0A1E7RLB9_9GAMM	30S ribosomal protein S21	rpsU BIY45_13725	Stenotrophomonas sp. BIIR7	71
WP_002808376.1	P66536	reviewed	RS21_XANCP	30S ribosomal protein S21	rpsU XCC3817	Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25)	71
WP_002808376.1	P66535	reviewed	RS21_XANAC	30S ribosomal protein S21	rpsU XAC3872	Xanthomonas axonopodis pv. citri (strain 306)	71
WP_002808376.1	A0A1D8YB09	unreviewed	A0A1D8YB09_9GAMM	30S ribosomal protein S21	rpsU BIZ42_11230	Stenotrophomonas sp. LM091	71
WP_002808376.1	A0A2N7UZ46	unreviewed	A0A2N7UZ46_XANCJ	30S ribosomal protein S21	rpsU CPBF426_08760 XSP_000379 XSP_000380	Xanthomonas campestris pv. juglandis (Xanthomonas arboricola pv. juglandis)	71
WP_002808376.1	A0A1Z2LFK0	unreviewed	A0A1Z2LFK0_9GAMM	30S ribosomal protein S21	rpsU CCR98_01900	Stenotrophomonas sp. WZN-1	71
WP_002808376.1	A0A6N7JYV2	unreviewed	A0A6N7JYV2_9GAMM	30S ribosomal protein S21	rpsU CQ393_06280	Stenotrophomonas sp. MYb238	71
WP_002808376.1	A0A2M9QPY7	unreviewed	A0A2M9QPY7_9GAMM	30S ribosomal protein S21	rpsU CR156_21675	Stenotrophomonas lactitubi	71
WP_002808376.1	A0A1W1H421	unreviewed	A0A1W1H421_9GAMM	30S ribosomal protein S21	rpsU SAMN04488690_4097	Stenotrophomonas indicatrix	71
WP_002808376.1	A0A2N3RQ70	unreviewed	A0A2N3RQ70_9XANT	30S ribosomal protein S21	rpsU XpruCFBP8353_06355	Xanthomonas prunicola	71
WP_002808376.1	A0A2R7QVW7	unreviewed	A0A2R7QVW7_9GAMM	30S ribosomal protein S21	rpsU DBR34_08335	Stenotrophomonas sp. HMWF003	71
WP_002808376.1	A0A2R7IWS2	unreviewed	A0A2R7IWS2_9GAMM	30S ribosomal protein S21	rpsU DBR20_08165	Stenotrophomonas sp. HMWF023	71
WP_002808376.1	A0A2P6M8M4	unreviewed	A0A2P6M8M4_9GAMM	30S ribosomal protein S21	rpsU C6N40_07470	Arenimonas caeni	71
WP_002808376.1	A0A2S6B0V6	unreviewed	A0A2S6B0V6_9GAMM	30S ribosomal protein S21	rpsU C0063_14645	Pseudoxanthomonas sp. KAs_5_3	71
WP_002808376.1	A0A7U5WDF6	unreviewed	A0A7U5WDF6_9GAMM	30S ribosomal protein S21	rpsU C1931_01890	Stenotrophomonas sp. YAU14A_MKIMI4_1	71
WP_002808376.1	A0A3S7JZ36	unreviewed	A0A3S7JZ36_9GAMM	30S ribosomal protein S21	rpsU C1929_01950	Stenotrophomonas sp. ZAC14D1_NAIMI4_6	71
WP_002808376.1	A0A3S7KB36	unreviewed	A0A3S7KB36_9GAMM	30S ribosomal protein S21	rpsU C1925_02250	Stenotrophomonas sp. SAU14A_NAIMI4_5	71
WP_002808376.1	A0A3Q8FF17	unreviewed	A0A3Q8FF17_9GAMM	30S ribosomal protein S21	rpsU C1924_01925	Stenotrophomonas sp. ESTM1D_MKCIP4_1	71
WP_002808376.1	A0A3A5EFI2	unreviewed	A0A3A5EFI2_9XANT	30S ribosomal protein S21	rpsU XnspCFBP7698_19515	Xanthomonas sp. CFBP 7698	71
WP_002808376.1	A0A2T3X2S7	unreviewed	A0A2T3X2S7_9GAMM	30S ribosomal protein S21	rpsU C9416_00140	Stenotrophomonas sp. Nf4	71
WP_002808376.1	A0A7C7G7C7	unreviewed	A0A7C7G7C7_XANVA	30S ribosomal protein S21	rpsU HH294_15315	Xanthomonas vasicola pv. zeae	71
WP_002808376.1	A0A023Y7R0	unreviewed	A0A023Y7R0_9GAMM	30S ribosomal protein S21	rpsU BAY15_0540 BCL79_2889 DX03_18165 EDF74_3602 F9K92_14710 G9274_000385 SrhCFBP13529_16215	Stenotrophomonas rhizophila	71
WP_002808376.1	A0A363RM20	unreviewed	A0A363RM20_9GAMM	30S ribosomal protein S21	rpsU DCO49_19885	Stenotrophomonas sp. SPM	71
WP_002808376.1	A0A397MFC3	unreviewed	A0A397MFC3_9GAMM	30S ribosomal protein S21	rpsU DFO63_3739	Stenotrophomonas sp. AG209	71
WP_002808376.1	A0A4R4IHQ1	unreviewed	A0A4R4IHQ1_9GAMM	30S ribosomal protein S21	rpsU ATCM_18510	Stenotrophomonas sp. ATCM1_4	71
WP_002808376.1	A0A6V7N910	unreviewed	A0A6V7N910_9XANT	30S ribosomal protein S21	rpsU CPBF424_33500 XSP_003674	Xanthomonas euroxanthea	71
WP_002808376.1	A0A3R8T7E3	unreviewed	A0A3R8T7E3_9GAMM	30S ribosomal protein S21	rpsU EGJ34_09570	Stenotrophomonas sp. 278	71
WP_002808376.1	A0A4Q8LXJ9	unreviewed	A0A4Q8LXJ9_9GAMM	30S ribosomal protein S21	rpsU EA655_19425 EA656_16845 EA660_15475 EA661_18540 EYC45_06530	Pseudoxanthomonas winnipegensis	71
WP_002808376.1	A0A7Z7EJK0	unreviewed	A0A7Z7EJK0_9XANT	30S ribosomal protein S21	rpsU EI541_17930	Xanthomonas axonopodis pv. eucalyptorum	71
WP_002808376.1	A0A4Q1CWA0	unreviewed	A0A4Q1CWA0_9GAMM	30S ribosomal protein S21	rpsU ERT44_04965	Stenotrophomonas sp. MA5	71
WP_002808376.1	A0A5C4RXT6	unreviewed	A0A5C4RXT6_9GAMM	30S ribosomal protein S21	rpsU E1B00_08445	Arenimonas terrae	71
