From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
9495909	A0A0H5B2R5	unreviewed	A0A0H5B2R5_PREIN	Translation initiation factor IF-1	infA BWX40_03520 CLI70_03605 CLI71_09680 CTI18_01085 CTM44_06170 CTM46_00315 CTM50_10415 CTM53_07020 CTM58_05840 CTM59_11730 CTM62_04025 CUB95_01400 CUB97_03450 CUC04_00085 D2S45_01950 D2S53_02870 PIOMA14_I_1069	Prevotella intermedia	72
9495909	A0A250KHF8	unreviewed	A0A250KHF8_9BACT	Translation initiation factor IF-1	infA FIU21_05935 PMEL1_00377	Prevotella melaninogenica	72
9495909	D9RTM9	unreviewed	D9RTM9_PREMB	Translation initiation factor IF-1	infA HMPREF0659_A5337	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	72
9495909	G1VFY6	unreviewed	G1VFY6_9BACT	Translation initiation factor IF-1	infA HMPREF0666_02319	Prevotella sp. C561	72
9495909	A0A379EYY9	unreviewed	A0A379EYY9_9BACT	Translation initiation factor IF-1	infA NCTC13043_00463	Prevotella pallens	72
9495909	C9MRE1	unreviewed	C9MRE1_9BACT	Translation initiation factor IF-1	infA HMPREF0973_02193	Prevotella veroralis F0319	72
9495909	A0A2T4TIN0	unreviewed	A0A2T4TIN0_9BACT	Translation initiation factor IF-1	infA AXF23_07775	Prevotella sp. oral taxon 313	72
9495909	L9PX01	unreviewed	L9PX01_9BACT	Translation initiation factor IF-1	infA HMPREF0662_00637	Prevotella nigrescens F0103	72
9495909	G6AD97	unreviewed	G6AD97_9BACT	Translation initiation factor IF-1	infA HMPREF9138_00074	Prevotella histicola F0411	72
9495909	E1KT37	unreviewed	E1KT37_9BACT	Translation initiation factor IF-1	infA HMPREF9296_0230	Prevotella disiens FB035-09AN	72
9495909	F0F6X2	unreviewed	F0F6X2_9BACT	Translation initiation factor IF-1	infA HMPREF9141_1339	Prevotella multiformis DSM 16608	72
9495909	F0H679	unreviewed	F0H679_9BACT	Translation initiation factor IF-1	infA HMPREF9303_1711	Prevotella denticola CRIS 18C-A	72
9495909	F9DAH9	unreviewed	F9DAH9_9BACT	Translation initiation factor IF-1	infA HMPREF9419_1090	Prevotella nigrescens ATCC 33563	72
9495909	F9DJS2	unreviewed	F9DJS2_9BACT	Translation initiation factor IF-1	infA HMPREF9144_1913	Prevotella pallens ATCC 700821	72
9495960	I0TC37	unreviewed	I0TC37_9BACT	30S ribosomal protein S10	rpsJ HMPREF9969_0613	Prevotella sp. oral taxon 306 str. F0472	101
9495960	X6PTZ1	unreviewed	X6PTZ1_9BACT	30S ribosomal protein S10	rpsJ HMPREF1505_0761	Prevotella sp. ICM33	101
9495960	A0A2K9H6A3	unreviewed	A0A2K9H6A3_9BACT	30S ribosomal protein S10	rpsJ CRM71_01635	Prevotella jejuni	101
9495960	U2J6I1	unreviewed	U2J6I1_9BACT	30S ribosomal protein S10	rpsJ HMPREF9148_01740	Prevotella sp. F0091	101
9495960	A0A095YVT5	unreviewed	A0A095YVT5_9BACT	30S ribosomal protein S10	rpsJ HMPREF2132_08070	Prevotella histicola JCM 15637 = DNF00424	101
9495960	A0A0K1NJ80	unreviewed	A0A0K1NJ80_9BACT	30S ribosomal protein S10	rpsJ ADJ77_04835	Prevotella fusca JCM 17724	101
9495960	A0A1B1I8M1	unreviewed	A0A1B1I8M1_9BACT	30S ribosomal protein S10	rpsJ AXF22_06885	Prevotella scopos JCM 17725	101
9495960	A0A096BMG8	unreviewed	A0A096BMG8_9BACT	30S ribosomal protein S10	rpsJ HMPREF0661_11235	Prevotella melaninogenica DNF00666	101
9495960	A0A7C9HN53	unreviewed	A0A7C9HN53_9BACT	30S ribosomal protein S10	rpsJ F0475_08780	Prevotella vespertina	101
9495960	A0A347AZY2	unreviewed	A0A347AZY2_9BACT	30S ribosomal protein S10	rpsJ NCTC13067_01250	Prevotella denticola	101
9495960	A0A250KFX2	unreviewed	A0A250KFX2_9BACT	30S ribosomal protein S10	rpsJ FIU21_05820 PMEL1_00354	Prevotella melaninogenica	101
9495960	D9RTK6	unreviewed	D9RTK6_PREMB	30S ribosomal protein S10	rpsJ HMPREF0659_A5314	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	101
9495960	G1VFW3	unreviewed	G1VFW3_9BACT	30S ribosomal protein S10	rpsJ HMPREF0666_02296	Prevotella sp. C561	101
9495960	A0A2T4TIZ9	unreviewed	A0A2T4TIZ9_9BACT	30S ribosomal protein S10	rpsJ AXF23_07890	Prevotella sp. oral taxon 313	101
9495960	G6AD74	unreviewed	G6AD74_9BACT	30S ribosomal protein S10	rpsJ HMPREF9138_00051	Prevotella histicola F0411	101
9495960	F0F6Z5	unreviewed	F0F6Z5_9BACT	30S ribosomal protein S10	rpsJ HMPREF9141_1362	Prevotella multiformis DSM 16608	101
9495960	F0H656	unreviewed	F0H656_9BACT	30S ribosomal protein S10	rpsJ HMPREF9303_1688	Prevotella denticola CRIS 18C-A	101
9497129	I0TC91	unreviewed	I0TC91_9BACT	30S ribosomal protein S3	rpsC HMPREF9969_0606	Prevotella sp. oral taxon 306 str. F0472	242
9497129	X6PWJ5	unreviewed	X6PWJ5_9BACT	30S ribosomal protein S3	rpsC HMPREF1505_0754	Prevotella sp. ICM33	242
9497129	A0A2K9H6A8	unreviewed	A0A2K9H6A8_9BACT	30S ribosomal protein S3	rpsC CRM71_01670	Prevotella jejuni	242
9497129	A0A7C9LQA2	unreviewed	A0A7C9LQA2_9BACT	30S ribosomal protein S3	rpsC F0475_08815	Prevotella vespertina	242
9497129	A0A347AZY9	unreviewed	A0A347AZY9_9BACT	30S ribosomal protein S3	rpsC NCTC13067_01243	Prevotella denticola	242
9497129	A0A250KFP6	unreviewed	A0A250KFP6_9BACT	30S ribosomal protein S3	rpsC FIU21_05855 PMEL1_00361	Prevotella melaninogenica	242
9497129	D9RTL3	unreviewed	D9RTL3_PREMB	30S ribosomal protein S3	rpsC HMPREF0659_A5321	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	242
9497129	G1VFX0	unreviewed	G1VFX0_9BACT	30S ribosomal protein S3	rpsC HMPREF0666_02303	Prevotella sp. C561	242
9497129	C9MRF7	unreviewed	C9MRF7_9BACT	30S ribosomal protein S3	rpsC HMPREF0973_02209	Prevotella veroralis F0319	242
9497129	A0A2T4TIS2	unreviewed	A0A2T4TIS2_9BACT	30S ribosomal protein S3	rpsC AXF23_07855	Prevotella sp. oral taxon 313	242
9497129	F0H663	unreviewed	F0H663_9BACT	30S ribosomal protein S3	rpsC HMPREF9303_1695	Prevotella denticola CRIS 18C-A	242
9497047	X6Q3F3	unreviewed	X6Q3F3_9BACT	OmpA family protein	HMPREF1505_2234	Prevotella sp. ICM33	286
9497047	A0A7D4L2F1	unreviewed	A0A7D4L2F1_9BACT	OmpA family protein	FIU21_05415	Prevotella melaninogenica	286
9497047	D9RTG1	unreviewed	D9RTG1_PREMB	OmpA family protein	HMPREF0659_A5258	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	286
9496245	X6Q2V6	unreviewed	X6Q2V6_9BACT	30S ribosomal protein S20	rpsT HMPREF1505_2290	Prevotella sp. ICM33	84
9496245	A0A2K9HB38	unreviewed	A0A2K9HB38_9BACT	30S ribosomal protein S20	rpsT CRM71_00820	Prevotella jejuni	84
9496245	A0A096BDI8	unreviewed	A0A096BDI8_9BACT	30S ribosomal protein S20	rpsT HMPREF0661_00600	Prevotella melaninogenica DNF00666	84
9496245	A0A7D4KTP1	unreviewed	A0A7D4KTP1_9BACT	30S ribosomal protein S20	rpsT FIU21_13105	Prevotella melaninogenica	84
9496245	D9RRG1	unreviewed	D9RRG1_PREMB	30S ribosomal protein S20	rpsT HMPREF0659_A5200	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	84
9496245	G1VBF1	unreviewed	G1VBF1_9BACT	30S ribosomal protein S20	rpsT HMPREF0666_00734	Prevotella sp. C561	84
9496245	A0A2T4TJ42	unreviewed	A0A2T4TJ42_9BACT	30S ribosomal protein S20	rpsT AXF23_08710	Prevotella sp. oral taxon 313	84
9496786	A0A7D4JR19	unreviewed	A0A7D4JR19_9BACT	Fe-S cluster assembly protein SufD	sufD FIU21_12970	Prevotella melaninogenica	447
9496786	D9RRD6	unreviewed	D9RRD6_PREMB	FeS assembly protein SufD	sufD HMPREF0659_A5175	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	447
9496015	X6Q3H8	unreviewed	X6Q3H8_9BACT	Ribosome maturation factor RimP	rimP HMPREF1505_2321	Prevotella sp. ICM33	155
9496015	A0A096CIJ4	unreviewed	A0A096CIJ4_9BACT	Ribosome maturation factor RimP	rimP HMPREF0661_09905	Prevotella melaninogenica DNF00666	155
9496015	A0A7D4JY78	unreviewed	A0A7D4JY78_9BACT	Ribosome maturation factor RimP	rimP FIU21_12940	Prevotella melaninogenica	155
9496015	D9RRD0	unreviewed	D9RRD0_PREMB	Ribosome maturation factor RimP	rimP HMPREF0659_A5169	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	155
9496585	X6Q306	unreviewed	X6Q306_9BACT	Biosynthetic arginine decarboxylase (ADC) (EC 4.1.1.19)	speA HMPREF1505_2353	Prevotella sp. ICM33	630
9496585	A0A7D4K0R6	unreviewed	A0A7D4K0R6_9BACT	Biosynthetic arginine decarboxylase (ADC) (EC 4.1.1.19)	speA FIU21_12760	Prevotella melaninogenica	630
9496585	D9RR98	unreviewed	D9RR98_PREMB	Biosynthetic arginine decarboxylase (ADC) (EC 4.1.1.19)	speA HMPREF0659_A5136	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	630
9496259	X6Q3E5	unreviewed	X6Q3E5_9BACT	50S ribosomal protein L13	rplM HMPREF1505_2374	Prevotella sp. ICM33	154
9496259	A0A7D4FZB7	unreviewed	A0A7D4FZB7_9BACT	50S ribosomal protein L13	rplM FIU21_12670	Prevotella melaninogenica	154
9496259	D9RR80	unreviewed	D9RR80_PREMB	50S ribosomal protein L13	rplM HMPREF0659_A5118	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	154
9496136	X6Q3P0	unreviewed	X6Q3P0_9BACT	30S ribosomal protein S9	rpsI HMPREF1505_2375	Prevotella sp. ICM33	128
9496136	A0A1B1I5R6	unreviewed	A0A1B1I5R6_9BACT	30S ribosomal protein S9	rpsI AXF22_00955	Prevotella scopos JCM 17725	128
9496136	A0A250KKC9	unreviewed	A0A250KKC9_9BACT	30S ribosomal protein S9	rpsI FIU21_12665 PMEL1_00133	Prevotella melaninogenica	128
9496136	D9RR79	unreviewed	D9RR79_PREMB	30S ribosomal protein S9	rpsI HMPREF0659_A5117	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	128
9496136	G1VBM2	unreviewed	G1VBM2_9BACT	30S ribosomal protein S9	rpsI HMPREF0666_00805	Prevotella sp. C561	128
9496136	A0A2T4TJ91	unreviewed	A0A2T4TJ91_9BACT	30S ribosomal protein S9	rpsI AXF23_09045	Prevotella sp. oral taxon 313	128
9496545	A0A7D4FUU8	unreviewed	A0A7D4FUU8_9BACT	Carbohydrate kinase	FIU21_12580	Prevotella melaninogenica	312
9496545	D9RR68	unreviewed	D9RR68_PREMB	Kinase, PfkB family	HMPREF0659_A5106	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	312
9496356	X6Q342	unreviewed	X6Q342_9BACT	Acyl-CoA thioester hydrolase, YbgC/YbaW family	HMPREF1505_2429	Prevotella sp. ICM33	135
9496356	A0A096AY15	unreviewed	A0A096AY15_9BACT	Thioesterase	HMPREF0661_03350	Prevotella melaninogenica DNF00666	135
9496356	A0A7D4G8X2	unreviewed	A0A7D4G8X2_9BACT	Acyl-CoA thioesterase	FIU21_12395	Prevotella melaninogenica	135
9496356	D9RR27	unreviewed	D9RR27_PREMB	Acyl-CoA thioester hydrolase, YbgC/YbaW family	HMPREF0659_A5065	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	135
9496810	X6PUX8	unreviewed	X6PUX8_9BACT	Putative membrane protein	HMPREF1505_0236	Prevotella sp. ICM33	205
9496810	A0A2K9H9P6	unreviewed	A0A2K9H9P6_9BACT	Uncharacterized protein	CRM71_08570	Prevotella jejuni	205
9496810	A0A7D4FZ83	unreviewed	A0A7D4FZ83_9BACT	Uncharacterized protein	FIU21_12140	Prevotella melaninogenica	205
9496810	D9RTA5	unreviewed	D9RTA5_PREMB	Uncharacterized protein	HMPREF0659_A5024	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	205
9496810	A0A2T4TJY3	unreviewed	A0A2T4TJY3_9BACT	Uncharacterized protein	AXF23_09700	Prevotella sp. oral taxon 313	205
9496632	A0A1B1I634	unreviewed	A0A1B1I634_9BACT	Ribosome-binding ATPase YchF	ychF AXF22_01555	Prevotella scopos JCM 17725	367
9496632	A0A096B124	unreviewed	A0A096B124_9BACT	Ribosome-binding ATPase YchF	ychF HMPREF0661_02785	Prevotella melaninogenica DNF00666	367
9496632	A0A7D4G0X6	unreviewed	A0A7D4G0X6_9BACT	Ribosome-binding ATPase YchF	ychF FIU21_12060	Prevotella melaninogenica	367
9496632	D9RT92	unreviewed	D9RT92_PREMB	Ribosome-binding ATPase YchF	ychF HMPREF0659_A5011	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	367
9495899	X6Q2I2	unreviewed	X6Q2I2_9BACT	Ribonucleoside-diphosphate reductase subunit beta (EC 1.17.4.1)	HMPREF1505_1395	Prevotella sp. ICM33	348
9495899	A0A096B199	unreviewed	A0A096B199_9BACT	Ribonucleoside-diphosphate reductase subunit beta (EC 1.17.4.1)	HMPREF0661_02775	Prevotella melaninogenica DNF00666	348
9495899	A0A7D4G053	unreviewed	A0A7D4G053_9BACT	Ribonucleoside-diphosphate reductase subunit beta (EC 1.17.4.1)	FIU21_12050	Prevotella melaninogenica	348
9495899	D9RT90	unreviewed	D9RT90_PREMB	Ribonucleoside-diphosphate reductase subunit beta (EC 1.17.4.1)	HMPREF0659_A5009	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	348
9496052	X6Q1B8	unreviewed	X6Q1B8_9BACT	Acyl carrier protein (ACP)	acpP HMPREF1505_1390	Prevotella sp. ICM33	78
9496052	A0A2K9HKQ6	unreviewed	A0A2K9HKQ6_9BACT	Acyl carrier protein (ACP)	acpP CRM71_08290	Prevotella jejuni	78
9496052	U2JJG8	unreviewed	U2JJG8_9BACT	Acyl carrier protein (ACP)	acpP HMPREF9148_00228	Prevotella sp. F0091	78
9496052	A0A1B1I683	unreviewed	A0A1B1I683_9BACT	Acyl carrier protein (ACP)	acpP AXF22_01590	Prevotella scopos JCM 17725	78
9496052	A0A096BAK9	unreviewed	A0A096BAK9_9BACT	Acyl carrier protein (ACP)	acpP HMPREF0661_01195	Prevotella melaninogenica DNF00666	78
9496052	A0A7D4KC48	unreviewed	A0A7D4KC48_9BACT	Acyl carrier protein (ACP)	acpP FIU21_12025	Prevotella melaninogenica	78
9496052	D9RT85	unreviewed	D9RT85_PREMB	Acyl carrier protein (ACP)	acpP HMPREF0659_A5004	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	78
9496052	G1VG22	unreviewed	G1VG22_9BACT	Acyl carrier protein (ACP)	acpP HMPREF0666_02355	Prevotella sp. C561	78
9496052	A0A2T4TJQ7	unreviewed	A0A2T4TJQ7_9BACT	Acyl carrier protein (ACP)	acpP AXF23_09975	Prevotella sp. oral taxon 313	78
9496681	A0A7D4KJB4	unreviewed	A0A7D4KJB4_9BACT	3-oxoacyl-[acyl-carrier-protein] synthase 2 (EC 2.3.1.179)	fabF FIU21_12020	Prevotella melaninogenica	420
9496681	D9RT84	unreviewed	D9RT84_PREMB	3-oxoacyl-[acyl-carrier-protein] synthase 2 (EC 2.3.1.179)	fabF HMPREF0659_A5003	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	420
23676950	X6Q0L7	unreviewed	X6Q0L7_9BACT	Lipocalin-like protein	HMPREF1505_1131	Prevotella sp. ICM33	168
23676950	A0A7D4JKQ2	unreviewed	A0A7D4JKQ2_9BACT	DUF5004 domain-containing protein	FIU21_11995	Prevotella melaninogenica	168
9496394	A0A7D4JQP5	unreviewed	A0A7D4JQP5_9BACT	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase (EC 2.8.4.3) ((Dimethylallyl)adenosine tRNA methylthiotransferase MiaB) (tRNA-i(6)A37 methylthiotransferase)	miaB FIU21_11905	Prevotella melaninogenica	442
9496394	D9RT62	unreviewed	D9RT62_PREMB	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase (EC 2.8.4.3) ((Dimethylallyl)adenosine tRNA methylthiotransferase MiaB) (tRNA-i(6)A37 methylthiotransferase)	miaB HMPREF0659_A6396	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	442
9496648	X6Q368	unreviewed	X6Q368_9BACT	Outer membrane protein, OmpH-like protein	HMPREF1505_1181	Prevotella sp. ICM33	167
9496648	A0A7D4G8Q8	unreviewed	A0A7D4G8Q8_9BACT	OmpH family outer membrane protein	FIU21_11565	Prevotella melaninogenica	167
9496648	D9RT30	unreviewed	D9RT30_PREMB	Outer membrane protein	HMPREF0659_A6364	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	167
9495996	A0A7D4FZA1	unreviewed	A0A7D4FZA1_9BACT	OmpH family outer membrane protein	FIU21_11560	Prevotella melaninogenica	171
9495996	D9RT29	unreviewed	D9RT29_PREMB	Outer membrane protein	HMPREF0659_A6363	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	171
