From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
WP_004186391.1,A0A132EC17,unreviewed,A0A132EC17_9BURK,50S ribosomal protein L28,rpmB BPS26883_02801 WT56_24825 WT57_22515,Burkholderia pseudomultivorans,77
WP_004186391.1,A0A3N4FQW1,unreviewed,A0A3N4FQW1_BURML,50S ribosomal protein L28,rpmB EGT66_06500,Burkholderia mallei (Pseudomonas mallei),77
WP_004186391.1,A0A1B4G531,unreviewed,A0A1B4G531_9BURK,50S ribosomal protein L28,rpmB WS70_04620 WS71_28285,Burkholderia mayonis,77
WP_004186391.1,A0A070C9E2,unreviewed,A0A070C9E2_BURCE,50S ribosomal protein L28,rpmB P350_05520,Burkholderia cepacia JBK9,77
WP_004186391.1,A0A0F6L8L3,unreviewed,A0A0F6L8L3_BURPE,50S ribosomal protein L28,rpmB X980_2837,Burkholderia pseudomallei MSHR4000,77
WP_004186391.1,A0A4S5D5V5,unreviewed,A0A4S5D5V5_9BURK,50S ribosomal protein L28,rpmB E9536_25745,Burkholderia sp. LS-044,77
WP_004186391.1,A0A118DLN3,unreviewed,A0A118DLN3_9BURK,50S ribosomal protein L28,rpmB WS67_23125,Burkholderia singularis,77
WP_004186391.1,A0A119CQ53,unreviewed,A0A119CQ53_9BURK,50S ribosomal protein L28,rpmB F7R25_19350 WT44_17200 WT74_13360,Burkholderia stagnalis,77
WP_004186391.1,A0A119VMZ5,unreviewed,A0A119VMZ5_9BURK,50S ribosomal protein L28,rpmB BTE28158_03962 F7R13_07990 WT27_06360 WT83_08610,Burkholderia territorii,77
WP_004186391.1,A0A6P2JIA8,unreviewed,A0A6P2JIA8_9BURK,50S ribosomal protein L28,rpmB BPA30113_01839 LMG30113_02843,Burkholderia paludis,77
WP_004186391.1,A0A084D781,unreviewed,A0A084D781_9BURK,50S ribosomal protein L28,rpmB GQ57_34405,Burkholderia sp. MSh2,77
WP_004186391.1,A0A2S9KR60,unreviewed,A0A2S9KR60_9BURK,50S ribosomal protein L28,rpmB C6P77_22420,Burkholderia ambifaria,77
WP_004186391.1,A0A0D0GKD5,unreviewed,A0A0D0GKD5_9BURK,50S ribosomal protein L28,rpmB KY49_4706,Burkholderia sp. MSHR3999,77
WP_004186391.1,A0A1K1SV26,unreviewed,A0A1K1SV26_9BURK,50S ribosomal protein L28,rpmB SAMN03159384_06587,Burkholderia sp. NFACC33-1,77
WP_004186391.1,A0A4R9MBT3,unreviewed,A0A4R9MBT3_9BURK,50S ribosomal protein L28,rpmB PL79_015795,Burkholderia sp. USMB20,77
WP_004186391.1,A0A1B4SAP1,unreviewed,A0A1B4SAP1_9BURK,50S ribosomal protein L28,rpmB WT60_14035,Burkholderia sp. MSMB617WGS,77
WP_004186391.1,A0A102EKC0,unreviewed,A0A102EKC0_9BURK,50S ribosomal protein L28,rpmB WS45_23730,Burkholderia sp. RF2-non_BP3,77
WP_004186391.1,A0A807ENZ2,unreviewed,A0A807ENZ2_9BURK,50S ribosomal protein L28,rpmB WS54_24645,Burkholderia sp. NRF60-BP8,77
WP_004186391.1,A0A103AXU0,unreviewed,A0A103AXU0_9BURK,50S ribosomal protein L28,rpmB WS61_23135,Burkholderia sp. ABCPW 11,77
WP_004186391.1,A0A132C4D4,unreviewed,A0A132C4D4_9BURK,50S ribosomal protein L28,rpmB WS62_12505,Burkholderia sp. ABCPW 14,77
WP_004186391.1,A0A1B4F0K5,unreviewed,A0A1B4F0K5_9BURK,50S ribosomal protein L28,rpmB WS66_15975,Burkholderia sp. LA-2-3-30-S1-D2,77
WP_004186391.1,A0A103LCH0,unreviewed,A0A103LCH0_9BURK,50S ribosomal protein L28,rpmB WS75_18600,Burkholderia sp. FL-7-2-10-S1-D7,77
WP_004186391.1,A0A1N7RUW6,unreviewed,A0A1N7RUW6_9BURK,50S ribosomal protein L28,rpmB BN2476_200033,Paraburkholderia piptadeniae,77
WP_004186391.1,A0A2A4CC32,unreviewed,A0A2A4CC32_9BURK,50S ribosomal protein L28,rpmB CN645_10010,Burkholderia sp. IDO3,77
WP_004186391.1,A0A7U4P5R8,unreviewed,A0A7U4P5R8_9BURK,50S ribosomal protein L28,rpmB AQ610_14505,Burkholderia sp. Bp5365,77
WP_004186391.1,A0A106DMV3,unreviewed,A0A106DMV3_9BURK,50S ribosomal protein L28,rpmB BAN20980_00267 DF034_13815 JFN94_12870 WT32_23920,Burkholderia anthina,77
WP_004186391.1,A0A1X1PD54,unreviewed,A0A1X1PD54_9BURK,50S ribosomal protein L28,rpmB B7G54_22620 LMG29660_04121,Burkholderia puraquae,77
WP_004186391.1,A0A2A9LPP6,unreviewed,A0A2A9LPP6_9BURK,50S ribosomal protein L28,rpmB BX604_2188,Burkholderia sp. JKS000303,77
WP_004186391.1,A0A228PP10,unreviewed,A0A228PP10_9BURK,50S ribosomal protein L28,rpmB CFB39_14055,Burkholderia sp. AU6039,77
WP_004186391.1,A0A228GW32,unreviewed,A0A228GW32_9BURK,50S ribosomal protein L28,rpmB CFB43_13980,Burkholderia sp. AU15512,77
WP_004186391.1,A0A228HSV4,unreviewed,A0A228HSV4_9BURK,50S ribosomal protein L28,rpmB CFB89_13055,Burkholderia sp. AU16741,77
WP_004186391.1,A0A228IU14,unreviewed,A0A228IU14_9BURK,50S ribosomal protein L28,rpmB BLA13014_05546 BLA3211_06530 CFB84_14525,Burkholderia aenigmatica,77
WP_004186391.1,A0A228K2S4,unreviewed,A0A228K2S4_9BURK,50S ribosomal protein L28,rpmB CFB47_14455,Burkholderia sp. AU27893,77
WP_004186391.1,A0A228R3W5,unreviewed,A0A228R3W5_9BURK,50S ribosomal protein L28,rpmB CFB82_14105,Burkholderia sp. HI2714,77
WP_004186391.1,A0A228QNY1,unreviewed,A0A228QNY1_9BURK,50S ribosomal protein L28,rpmB CFB46_00545,Burkholderia sp. HI2761,77
WP_004186391.1,A0A5C6VVN6,unreviewed,A0A5C6VVN6_9BURK,50S ribosomal protein L28,rpmB FRZ40_08035,Paraburkholderia azotifigens,77
WP_004186391.1,A0A4R4C723,unreviewed,A0A4R4C723_9BURK,50S ribosomal protein L28,rpmB C5O79_08770,Burkholderia sp. SRS-25,77
WP_004186391.1,A0A4R4CKH8,unreviewed,A0A4R4CKH8_9BURK,50S ribosomal protein L28,rpmB C5O80_19690,Burkholderia sp. SRS-46,77
WP_004186391.1,A0A495YK76,unreviewed,A0A495YK76_9BURK,50S ribosomal protein L28,rpmB C7H84_15305,Burkholderia sp. Nafp2/4-1b,77
WP_004186391.1,B4E8Y7,reviewed,RL28_BURCJ,50S ribosomal protein L28,rpmB BceJ2315_26530 BCAL2714,Burkholderia cenocepacia (strain ATCC BAA-245 / DSM 16553 / LMG 16656 / NCTC 13227 / J2315 / CF5610) (Burkholderia cepacia (strain J2315)),77
WP_004186391.1,A0A364GYK2,unreviewed,A0A364GYK2_9BURK,50S ribosomal protein L28,rpmB DFS13_105103,Burkholderia sp. 28_3,77
WP_004186391.1,A0A3N8N591,unreviewed,A0A3N8N591_9BURK,50S ribosomal protein L28,rpmB DID96_03160,Burkholderia sp. Bp8963,77
WP_004186391.1,A0A3N8H4X6,unreviewed,A0A3N8H4X6_9BURK,50S ribosomal protein L28,rpmB DIE03_31940,Burkholderia sp. Bp8992,77
WP_004186391.1,A0A3N8GR55,unreviewed,A0A3N8GR55_9BURK,50S ribosomal protein L28,rpmB DIE06_21325,Burkholderia sp. Bp8998,77
WP_004186391.1,A0A3P0SM12,unreviewed,A0A3P0SM12_9BURK,50S ribosomal protein L28,rpmB DIE08_03610,Burkholderia sp. Bp9004,77
WP_004186391.1,A0A3N8EBD3,unreviewed,A0A3N8EBD3_9BURK,50S ribosomal protein L28,rpmB DIE11_03655,Burkholderia sp. Bp9012,77
WP_004186391.1,A0A3P0PAA1,unreviewed,A0A3P0PAA1_9BURK,50S ribosomal protein L28,rpmB DIE14_09765,Burkholderia sp. Bp9017,77
WP_004186391.1,A0A3P0N307,unreviewed,A0A3P0N307_9BURK,50S ribosomal protein L28,rpmB DIE15_23170,Burkholderia sp. Bp9031,77
WP_004186391.1,A0A3N8BW62,unreviewed,A0A3N8BW62_9BURK,50S ribosomal protein L28,rpmB DIE18_23410,Burkholderia sp. Bp9125,77
WP_004186391.1,A0A3N8CG26,unreviewed,A0A3N8CG26_9BURK,50S ribosomal protein L28,rpmB DIE19_07600,Burkholderia sp. Bp9126,77
WP_004186391.1,A0A3N7ZLS6,unreviewed,A0A3N7ZLS6_9BURK,50S ribosomal protein L28,rpmB DIE20_34795,Burkholderia sp. Bp9131,77
WP_004186391.1,A0A3N7Z710,unreviewed,A0A3N7Z710_9BURK,50S ribosomal protein L28,rpmB DIE22_35805,Burkholderia sp. Bp9142,77
WP_004186391.1,A0A3N7ZV38,unreviewed,A0A3N7ZV38_9BURK,50S ribosomal protein L28,rpmB DIE23_34655,Burkholderia sp. Bp9143,77
WP_004186391.1,A0A2U9SPK9,unreviewed,A0A2U9SPK9_9BURK,50S ribosomal protein L28,rpmB DM992_07590,Burkholderia sp. JP2-270,77
WP_004186391.1,A0A365QWU1,unreviewed,A0A365QWU1_9BURK,50S ribosomal protein L28,rpmB DPV79_12025,Burkholderia reimsis,77
WP_004186391.1,A0A494X754,unreviewed,A0A494X754_9BURK,50S ribosomal protein L28,rpmB D7S89_25425,Trinickia fusca,77
WP_004186391.1,Q62HM5,reviewed,RL28_BURMA,50S ribosomal protein L28,rpmB BMA2231,Burkholderia mallei (strain ATCC 23344),77
WP_004186391.1,A0A4U1HNM6,unreviewed,A0A4U1HNM6_9BURK,50S ribosomal protein L28,rpmB FAZ69_25000,Trinickia sp. 7GSK02,77
WP_004186391.1,A0A4P8IJV2,unreviewed,A0A4P8IJV2_9BURK,50S ribosomal protein L28,rpmB FAZ95_04445,Burkholderia sp. DHOD12,77
WP_004186391.1,A0A560UQA0,unreviewed,A0A560UQA0_9BURK,50S ribosomal protein L28,rpmB FBX98_123101,Burkholderia sp. SJZ115,77
WP_004186391.1,A0A7X1TEP0,unreviewed,A0A7X1TEP0_9BURK,50S ribosomal protein L28,rpmB GCT13_04925,Paraburkholderia franconis,77
WP_004186391.1,A0A7C9FKI2,unreviewed,A0A7C9FKI2_9BURK,50S ribosomal protein L28,rpmB GD429_25900,Burkholderia sp. BE17,77
WP_004186391.1,A0A6N8SUP6,unreviewed,A0A6N8SUP6_9BURK,50S ribosomal protein L28,rpmB GR157_06980,Burkholderia sp. 4701,77
WP_004186391.1,Q2T0G3,reviewed,RL28_BURTA,50S ribosomal protein L28,rpmB BTH_I0780,Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264),77
WP_004186391.1,Q63WH3,reviewed,RL28_BURPS,50S ribosomal protein L28,rpmB BPSL0916,Burkholderia pseudomallei (strain K96243),77
WP_004186391.1,A0A095JJM6,unreviewed,A0A095JJM6_BURGA,50S ribosomal protein L28,rpmB CRM94_21610 EDD84_00955 FLK63_21965 LvStA_01556,Burkholderia gladioli (Pseudomonas marginata) (Phytomonas marginata),77
WP_004186391.1,A0A069B5N8,unreviewed,A0A069B5N8_BURPE,50S ribosomal protein L28,rpmB BOC38_03055 CXQ84_16555 DF122_33335 DP49_3824 ERS012318_04548 SAMEA1968934_03286 X994_1816,Burkholderia pseudomallei (Pseudomonas pseudomallei),77
WP_004186391.1,A0A081V2P4,unreviewed,A0A081V2P4_BURCE,50S ribosomal protein L28,rpmB DPR02_03035 E2P84_33915 E3D04_06035 E3D36_09995 E3D37_39585 E3D38_10095 E3D39_13425 E3D40_29470 E3D41_31975 E3D42_02070 E3D43_17025 E3D44_02380 E3D45_39655 E3D46_24310 JAO13_18470 NCTC10661_05140 SAMN03159335_07817 VL15_29880 WL94_04140 WS90_03940 WT26_16910,Burkholderia cepacia (Pseudomonas cepacia),77
WP_004186391.1,A0A808W864,unreviewed,A0A808W864_BURGA,50S ribosomal protein L28,rpmB A8H28_23505,Burkholderia gladioli pv. gladioli,77
WP_004186391.1,Q3JV54,reviewed,RL28_BURP1,50S ribosomal protein L28,rpmB BURPS1710b_1137,Burkholderia pseudomallei (strain 1710b),77
WP_004186391.1,A3N6Q8,reviewed,RL28_BURP6,50S ribosomal protein L28,rpmB BURPS668_0978,Burkholderia pseudomallei (strain 668),77
WP_004186391.1,Q1BUB1,reviewed,RL28_BURCA,50S ribosomal protein L28,rpmB Bcen_1891,Burkholderia cenocepacia (strain AU 1054),77
WP_004186391.1,A0K9S5,reviewed,RL28_BURCH,50S ribosomal protein L28,rpmB Bcen2424_2502,Burkholderia cenocepacia (strain HI2424),77
WP_004186391.1,A0A7U8HBG6,unreviewed,A0A7U8HBG6_BURML,50S ribosomal protein L28,rpmB BMAJHU_0467,Burkholderia mallei JHU,77
WP_004186391.1,A0A2J9H7Y7,unreviewed,A0A2J9H7Y7_BURGL,50S ribosomal protein L28,rpmB CEQ24_016185,Burkholderia glumae (Pseudomonas glumae),77
WP_004186391.1,Q0BCL8,reviewed,RL28_BURCM,50S ribosomal protein L28,rpmB Bamb_2549,Burkholderia ambifaria (strain ATCC BAA-244 / AMMD) (Burkholderia cepacia (strain AMMD)),77
WP_004186391.1,A2W826,unreviewed,A2W826_9BURK,50S ribosomal protein L28,rpmB BDAG_00825,Burkholderia dolosa AU0158,77
WP_004186391.1,A2VW32,unreviewed,A2VW32_9BURK,50S ribosomal protein L28,rpmB BCPG_02234,Burkholderia cenocepacia PC184,77
WP_004186391.1,A3NSE3,reviewed,RL28_BURP0,50S ribosomal protein L28,rpmB BURPS1106A_0983,Burkholderia pseudomallei (strain 1106a),77
WP_004186391.1,B2JDZ9,reviewed,RL28_PARP8,50S ribosomal protein L28,rpmB Bphy_0584,Paraburkholderia phymatum (strain DSM 17167 / CIP 108236 / LMG 21445 / STM815) (Burkholderia phymatum),77
WP_004186391.1,A9AHD5,reviewed,RL28_BURM1,50S ribosomal protein L28,rpmB Bmul_0793 BMULJ_02467,Burkholderia multivorans (strain ATCC 17616 / 249),77
WP_004186391.1,B1F9Y0,unreviewed,B1F9Y0_9BURK,50S ribosomal protein L28,rpmB BamIOP4010DRAFT_0839,Burkholderia ambifaria IOP40-10,77
WP_004186391.1,B1T0L4,unreviewed,B1T0L4_9BURK,50S ribosomal protein L28,rpmB BamMEX5DRAFT_1330,Burkholderia ambifaria MEX-5,77
WP_004186391.1,B1YV94,reviewed,RL28_BURA4,50S ribosomal protein L28,rpmB BamMC406_2420,Burkholderia ambifaria (strain MC40-6),77
WP_004186391.1,B1JXB3,reviewed,RL28_BURCC,50S ribosomal protein L28,rpmB Bcenmc03_2527,Burkholderia cenocepacia (strain MC0-3),77
WP_004186391.1,A2S4Y9,reviewed,RL28_BURM9,50S ribosomal protein L28,rpmB BMA10229_A1021,Burkholderia mallei (strain NCTC 10229),77
WP_004186391.1,A0A1H7PJ23,unreviewed,A0A1H7PJ23_9BURK,50S ribosomal protein L28,rpmB SAMN05192542_1076,Paraburkholderia caballeronis,77
WP_004186391.1,A0A0B6S2D2,unreviewed,A0A0B6S2D2_BURPL,50S ribosomal protein L28,rpmB BGL_1c30090,Burkholderia plantarii,77
WP_004186391.1,A0A7T2U303,unreviewed,A0A7T2U303_9BURK,50S ribosomal protein L28,rpmB I6G56_05680,Burkholderia humptydooensis,77
WP_004186391.1,A0A7U5DKP7,unreviewed,A0A7U5DKP7_9BURK,50S ribosomal protein L28,rpmB WI23_14355,Burkholderia oklahomensis C6786,77
WP_004186391.1,Q39DN8,reviewed,RL28_BURL3,50S ribosomal protein L28,rpmB Bcep18194_A5834,Burkholderia lata (strain ATCC 17760 / DSM 23089 / LMG 22485 / NCIMB 9086 / R18194 / 383),77
WP_004186391.1,A0A3G3H6U0,unreviewed,A0A3G3H6U0_BURL3,50S ribosomal protein L28,rpmB BLA14095_04955 BLA15816_03636 BLA15945_01174 BLA18109_03508 BLA18110_06042 BLA18112_02757 BLA23254_06025 BLA39750_01381 BLA50215_03032 BLA6860_01767 BLA6863_03864 BLA6992_05504 CVS37_15530 GAK33_02872,Burkholderia lata (strain ATCC 17760 / DSM 23089 / LMG 22485 / NCIMB 9086 / R18194 / 383),77
WP_004186391.1,A0A1B4NU08,unreviewed,A0A1B4NU08_9BURK,50S ribosomal protein L28,rpmB BLA24064_03531 F7R21_18160 WK25_12135,Burkholderia latens,77
WP_004186391.1,A0A0G3Z348,unreviewed,A0A0G3Z348_9BURK,50S ribosomal protein L28,rpmB BCO18175_01710 BCO18430_01415 BCO18442_03177 BCO19218_06621 BCO71033_02201 BCO71171_06374 BED46_033410 C3743_22410 C6Q17_40000 DF037_08365 DF051_28085 JIN88_30130,Burkholderia contaminans,77
WP_004186391.1,A0A1B4HVY5,unreviewed,A0A1B4HVY5_9BURK,50S ribosomal protein L28,rpmB BME24068_01581 WJ16_12860,Burkholderia metallica,77
WP_004186391.1,A0A6P2LY14,unreviewed,A0A6P2LY14_9BURK,50S ribosomal protein L28,rpmB BAR24066_03367,Burkholderia arboris,77
WP_004186391.1,A0A1B4BUE3,unreviewed,A0A1B4BUE3_9BURK,50S ribosomal protein L28,rpmB BDI24065_05696 WI26_12085,Burkholderia diffusa,77
WP_004186391.1,B9B4F2,unreviewed,B9B4F2_9BURK,50S ribosomal protein L28,rpmB BURMUCGD1_0714,Burkholderia multivorans CGD1,77
WP_004186391.1,B9BR55,unreviewed,B9BR55_9BURK,50S ribosomal protein L28,rpmB BURMUCGD2_0963,Burkholderia multivorans CGD2,77
WP_004186391.1,A0A1B4JTL2,unreviewed,A0A1B4JTL2_BURTH,50S ribosomal protein L28,rpmB A8H32_01920 C6946_03100,Burkholderia thailandensis,77
WP_004186391.1,A0A087P141,unreviewed,A0A087P141_BURPY,50S ribosomal protein L28,rpmB ABD05_02560 CUJ89_13985 EVG18_29575 JM78_00775 NA66_101330 WJ63_13140,Burkholderia pyrrocinia (Pseudomonas pyrrocinia),77
WP_004186391.1,A0A103LY18,unreviewed,A0A103LY18_BURVI,50S ribosomal protein L28,rpmB BvRS1_17730 SAMN02787148_105254 WK32_31030,Burkholderia vietnamiensis,77
WP_004186391.1,C5AC39,unreviewed,C5AC39_BURGB,50S ribosomal protein L28,rpmB bglu_1g28680,Burkholderia glumae (strain BGR1),77
WP_004186391.1,A0A1H6XMC4,unreviewed,A0A1H6XMC4_9BURK,50S ribosomal protein L28,rpmB SAMN05192539_1008208,Paraburkholderia diazotrophica,77
WP_004186391.1,A0A1B4MWE6,unreviewed,A0A1B4MWE6_9BURK,50S ribosomal protein L28,rpmB C6P98_11650 C6Q15_31485 UA17_01422,Burkholderia multivorans,77
WP_004186391.1,A0A1D7ZGF8,unreviewed,A0A1D7ZGF8_9BURK,50S ribosomal protein L28,rpmB BBJ41_16290 BSFP_013090 BSTAB16_3149 D1006_04165,Burkholderia stabilis,77
WP_004186391.1,A0A071MJV0,unreviewed,A0A071MJV0_9BURK,50S ribosomal protein L28,rpmB A8E72_18215 A8F33_16895 AS149_36295 BCO9919_05513 D5R55_14055 DF039_02640 DF047_26490 DF152_24980 DF153_25490 DM39_2588 DT99_04100 EGT41_15655 F01_260345 SY91_03155,Burkholderia cenocepacia,77
WP_004186391.1,A0A806UNF5,unreviewed,A0A806UNF5_BURCE,50S ribosomal protein L28,rpmB APZ15_00425,Burkholderia cepacia ATCC 25416,77
WP_004186391.1,J4JIA0,unreviewed,J4JIA0_9BURK,50S ribosomal protein L28,rpmB BURMUCF2_2529,Burkholderia multivorans CF2,77
WP_004186391.1,F2LGR9,unreviewed,F2LGR9_BURGS,50S ribosomal protein L28,rpmB bgla_1g32050,Burkholderia gladioli (strain BSR3),77
WP_004186661.1,A0A105F7U9,unreviewed,A0A105F7U9_9BURK,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES groS BGV49_06095 BUB20358_06299 BW685_27675 DF011_11885 WI38_09805 WJ33_01765 WJ35_07755 WJ45_32810 WJ58_14700 WJ87_16580 WK55_15015 WK95_04675 WL29_26960 WL60_06320 WL73_24290 WL80_26400 WM16_10600,Burkholderia ubonensis,97
WP_004186661.1,A0A132F1H8,unreviewed,A0A132F1H8_9BURK,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES groS BPS26883_04010 WT56_17220 WT57_01000,Burkholderia pseudomultivorans,97
WP_004186661.1,A0A3N4FQD8,unreviewed,A0A3N4FQD8_BURML,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES groS EGT66_07720,Burkholderia mallei (Pseudomonas mallei),97
WP_004186661.1,A0A0F6LD73,unreviewed,A0A0F6LD73_BURPE,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES groS X980_347,Burkholderia pseudomallei MSHR4000,97
WP_004186661.1,A0A118Y2K8,unreviewed,A0A118Y2K8_9BURK,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES groS BTE28158_01407 F7R13_20475 WT27_19305 WT83_01720,Burkholderia territorii,97
WP_004186661.1,A0A6J5DVN4,unreviewed,A0A6J5DVN4_9BURK,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groS3 groES groS BPA30113_04617 LMG30113_03160,Burkholderia paludis,97
WP_004186661.1,A0A084D8A7,unreviewed,A0A084D8A7_9BURK,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES groS GQ57_32045,Burkholderia sp. MSh2,97
WP_004186661.1,A0A2S9NHB6,unreviewed,A0A2S9NHB6_9BURK,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES groS C6P77_21255,Burkholderia ambifaria,97
WP_004186661.1,A0A0D0GV50,unreviewed,A0A0D0GV50_9BURK,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES groS KY49_2785,Burkholderia sp. MSHR3999,97
WP_004186661.1,A0A102EU48,unreviewed,A0A102EU48_9BURK,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES groS WS45_11220,Burkholderia sp. RF2-non_BP3,97
WP_004186661.1,A0A807EJV7,unreviewed,A0A807EJV7_9BURK,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES groS WS54_16130,Burkholderia sp. NRF60-BP8,97
WP_004186661.1,A0A103BGY6,unreviewed,A0A103BGY6_9BURK,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES groS WS61_06725,Burkholderia sp. ABCPW 11,97
WP_004186661.1,A0A228HV08,unreviewed,A0A228HV08_9BURK,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES groS CFB89_03800,Burkholderia sp. AU16741,97
WP_004186661.1,A0A228RCN0,unreviewed,A0A228RCN0_9BURK,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES groS CFB82_04580,Burkholderia sp. HI2714,97
WP_004186661.1,A0A4R4CSJ3,unreviewed,A0A4R4CSJ3_9BURK,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES groS C5O80_00595,Burkholderia sp. SRS-46,97
WP_004186661.1,B4ECT8,unreviewed,B4ECT8_BURCJ,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES groES1 groS BCAL3147,Burkholderia cenocepacia (strain ATCC BAA-245 / DSM 16553 / LMG 16656 / NCTC 13227 / J2315 / CF5610) (Burkholderia cepacia (strain J2315)),97
WP_004186661.1,A0A364H333,unreviewed,A0A364H333_9BURK,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES groS DFS13_102323,Burkholderia sp. 28_3,97
WP_004186661.1,A0A0H2WK66,unreviewed,A0A0H2WK66_BURMA,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES-1 groES groS BMA2002,Burkholderia mallei (strain ATCC 23344),97
WP_004186661.1,Q63RH4,unreviewed,Q63RH4_BURPS,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES groES1 groS BPSL2698,Burkholderia pseudomallei (strain K96243),97
WP_004186661.1,A0A069BAB1,unreviewed,A0A069BAB1_BURPE,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES groS BOC38_12600 CXQ84_05235 DF122_25565 DP49_1545 ERS012318_01916 SAMEA1968934_00172 X994_3461,Burkholderia pseudomallei (Pseudomonas pseudomallei),97
WP_004186661.1,Q9ZFE1,reviewed,CH10_BURCE,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groES groS,Burkholderia cepacia (Pseudomonas cepacia),97
WP_004186661.1,A0A0E1W5J0,unreviewed,A0A0E1W5J0_BURPE,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),groS_1 groES groS BURPS1710A_3645,Burkholderia pseudomallei 1710a,97
