From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
WP_003050133.1	A0A7U9HRK0	unreviewed	A0A7U9HRK0_DELAC	TIGR03750 family conjugative transfer region protein	HMPREF9701_00087	Delftia acidovorans CCUG 274B	132
WP_003050225.1	A0A8S8VSI8	unreviewed	A0A8S8VSI8_PSEAI	Integrating conjugative element protein	NCGM1179_0868	Pseudomonas aeruginosa NCMG1179	77
WP_003050225.1	I3TV66	unreviewed	I3TV66_TISMK	TIGR03758 family integrating conjugative element protein	TMO_c0044	Tistrella mobilis (strain KA081020-065)	77
WP_003050225.1	W6QX16	unreviewed	W6QX16_PSEP5	Putative membrane protein	BN5_1949	Pseudomonas pseudoalcaligenes (strain CECT 5344)	77
WP_003050225.1	J7VK30	unreviewed	J7VK30_STEMA	Integrating conjugative element protein	A1OC_01537	Stenotrophomonas maltophilia Ab55555	77
WP_003050225.1	A0A2L0X8K5	unreviewed	A0A2L0X8K5_9BURK	TIGR03758 family integrating conjugative element protein	C3Z06_24355	Cupriavidus metallidurans	77
WP_003050225.1	A0A1I3P3V2	unreviewed	A0A1I3P3V2_9GAMM	Integrating conjugative element protein, PFL_4701 family	SAMN05216194_102437	Stutzerimonas kunmingensis	77
WP_003050225.1	A0A0R0E7I9	unreviewed	A0A0R0E7I9_9GAMM	TIGR03758 family integrating conjugative element protein	ABB33_00900 ABB33_05485	Stenotrophomonas acidaminiphila	77
WP_003050225.1	A0A7H0GIV3	unreviewed	A0A7H0GIV3_9BURK	TIGR03758 family integrating conjugative element protein	H9K75_19785	Diaphorobacter aerolatus	77
WP_003050225.1	A0A024HJT1	unreviewed	A0A024HJT1_PSEKB	TIGR03758 family integrating conjugative element protein	PKB_3220 PKB_3568	Pseudomonas knackmussii (strain DSM 6978 / LMG 23759 / B13)	77
WP_003050225.1	V6A953	unreviewed	V6A953_PSEAI	TIGR03758 family integrating conjugative element protein	PAMH27_0626	Pseudomonas aeruginosa MH27	77
WP_003050225.1	A0A6S7BAK3	unreviewed	A0A6S7BAK3_9BURK	TIGR03758 family integrating conjugative element protein	LMG3458_04235	Achromobacter deleyi	77
WP_003050225.1	A0A811GTG2	unreviewed	A0A811GTG2_9BURK	TIGR03758 family integrating conjugative element protein	LMG3415_02763	Achromobacter mucicolens	77
WP_003050225.1	A0A2N8KER8	unreviewed	A0A2N8KER8_9BURK	TIGR03758 family integrating conjugative element protein	C1I89_18945 C1I89_18960 C1I89_18980	Achromobacter pulmonis	77
WP_003050225.1	W8X8V5	unreviewed	W8X8V5_CASDE	TIGR03758 family integrating conjugative element protein	BN940_06336	Castellaniella defragrans 65Phen	77
WP_003050225.1	A0A4Q7NBZ7	unreviewed	A0A4Q7NBZ7_9BURK	Integrating conjugative element protein (TIGR03758 family)	EV675_3137	Pigmentiphaga kullae	77
WP_003050225.1	A0A081JE34	unreviewed	A0A081JE34_9BURK	TIGR03758 family integrating conjugative element protein	GY15_00200	Delftia sp. 670	77
WP_003050225.1	A0A6L5I4Q0	unreviewed	A0A6L5I4Q0_9PSED	TIGR03758 family integrating conjugative element protein	GHO27_28720	Pseudomonas helleri	77
WP_003050225.1	A0A0U1PXP0	unreviewed	A0A0U1PXP0_9BURK	TIGR03758 family integrating conjugative element protein	AAV94_10555	Lampropedia cohaerens	77
WP_003050225.1	A0A0Q4QCI8	unreviewed	A0A0Q4QCI8_9GAMM	TIGR03758 family integrating conjugative element protein	ASF01_10935	Stenotrophomonas sp. Leaf70	77
WP_003050225.1	A0A2I8D3W1	unreviewed	A0A2I8D3W1_9GAMM	TIGR03758 family integrating conjugative element protein	C2U30_09340	Aeromonas sp. ASNIH5	77
WP_003050225.1	A0A142JIF1	unreviewed	A0A142JIF1_9BURK	TIGR03758 family integrating conjugative element protein	A2G96_08995 A2G96_13425	Cupriavidus nantongensis	77
WP_003050225.1	A0A1D8IZ68	unreviewed	A0A1D8IZ68_9BURK	Integrating conjugative element protein	BI380_10735	Delftia tsuruhatensis	77
WP_003050225.1	A0A1K1NGN8	unreviewed	A0A1K1NGN8_9PROT	Integrating conjugative element protein, PFL_4701 family	SAMN05216414_12111	Nitrosovibrio sp. Nv17	77
WP_003050225.1	A0A1E7RP53	unreviewed	A0A1E7RP53_9GAMM	Integrating conjugative element protein	BIY45_07985	Stenotrophomonas sp. BIIR7	77
WP_003050225.1	A0A2S4KC89	unreviewed	A0A2S4KC89_9BURK	Integrating conjugative element protein	BV908_15775	Diaphorobacter sp. LR2014-1	77
WP_003050225.1	A0A208Y1B4	unreviewed	A0A208Y1B4_9BURK	Integrating conjugative element protein	CDO44_05270	Pigmentiphaga sp. NML080357	77
WP_003050225.1	A0A208XUI0	unreviewed	A0A208XUI0_9BURK	Integrating conjugative element protein	CDO46_23760	Pigmentiphaga sp. NML030171	77
WP_003050225.1	A0A2Z6E2B9	unreviewed	A0A2Z6E2B9_9GAMM	TIGR03758 family integrating conjugative element protein	ALSL_0543	Aerosticca soli	77
WP_003050225.1	A0A2J7VMZ0	unreviewed	A0A2J7VMZ0_9BURK	TIGR03758 family integrating conjugative element protein	CHC07_05038	Variovorax sp. B4	77
WP_003050225.1	A0A2M9QU89	unreviewed	A0A2M9QU89_9GAMM	TIGR03758 family integrating conjugative element protein	CR156_05290	Stenotrophomonas lactitubi	77
WP_003050225.1	A0A446CSL8	unreviewed	A0A446CSL8_9BURK	TIGR03758 family integrating conjugative element protein	AVE30378_04279	Achromobacter veterisilvae	77
WP_003050225.1	A0A3S4RYM8	unreviewed	A0A3S4RYM8_9BURK	Integrating conjugative element protein, PFL_4701 family	NCTC13519_03401	Achromobacter spanius	77
WP_003050225.1	A0A6S7FPC0	unreviewed	A0A6S7FPC0_9BURK	TIGR03758 family integrating conjugative element protein	LMG6000_06400	Achromobacter insolitus	77
WP_003050225.1	A0A1L2B106	unreviewed	A0A1L2B106_XYLFS	TIGR03758 family integrating conjugative element protein	XFHB_06760	Xylella fastidiosa	77
WP_003050225.1	A0A1G5MT76	unreviewed	A0A1G5MT76_9PSED	Integrating conjugative element protein, PFL_4701 family	SAMN05216279_10320	Pseudomonas psychrotolerans	77
WP_003050225.1	Q1LKV3	unreviewed	Q1LKV3_CUPMC	TIGR03758 family integrating conjugative element protein	Rmet_2346	Cupriavidus metallidurans (strain ATCC 43123 / DSM 2839 / NBRC 102507 / CH34) (Ralstonia metallidurans)	77
WP_003050225.1	Q13VX7	unreviewed	Q13VX7_PARXL	TIGR03758 family integrating conjugative element protein	Bxe_A1191	Paraburkholderia xenovorans (strain LB400)	77
WP_003050225.1	A0A7W2LMA7	unreviewed	A0A7W2LMA7_9PSED	TIGR03758 family integrating conjugative element protein	H4B97_13630 I5S63_01275	Pseudomonas juntendi	77
WP_003050225.1	A0A7Y0ZJH6	unreviewed	A0A7Y0ZJH6_9PSED	TIGR03758 family integrating conjugative element protein	HBO11_18655	Pseudomonas sp. WS 5010	77
WP_003050225.1	A0A7L8U5B3	unreviewed	A0A7L8U5B3_9GAMM	TIGR03758 family integrating conjugative element protein	H7691_07705 H7691_08145	Stenotrophomonas sp. CW117	77
WP_003050225.1	A0A7T1GPG2	unreviewed	A0A7T1GPG2_9BURK	TIGR03758 family integrating conjugative element protein	I3K84_18850	Diaphorobacter sp. JS3051	77
WP_003050225.1	A0A8G0ULY0	unreviewed	A0A8G0ULY0_9BURK	TIGR03758 family integrating conjugative element protein	K2L43_06485	Diaphorobacter sp. MNS-0	77
WP_003050225.1	Q8GQ56	unreviewed	Q8GQ56_PSEAI	Conjugative transfer protein (DUF3262 domain-containing protein) (Integrating conjugative element protein) (TIGR03758 family integrating conjugative element protein) (Uncharacterized protein ORF C54)	ORF C54 CAZ10_14290 DY940_15650 GUL26_33650 IPC112_01135 IPC113_06545 IPC114_01240 IPC124_04790 IPC125_04860 IPC126_04860 IPC1295_24200 IPC1306_03725 IPC1307_01735 IPC1310_06155 IPC1317_04125 IPC1320_08405 IPC1329_03790 IPC1332_09820 IPC1335_13150 IPC1343_14000 IPC1349_03275 IPC137_00965 IPC140_02215 IPC1500_09325 IPC1508_19680 IPC1509_17335 IPC1510_14435 IPC1515_21110 IPC1516_15945 IPC1517_02260 IPC1519_11360 IPC153_02335 IPC154_04875 IPC156_00415 IPC157_05995 IPC1587_30215 IPC1589_21320 IPC158_04815 IPC1591_15235 IPC1595_20425 IPC159_04825 IPC162_07480 IPC163_01165 IPC164_06160 IPC165_01165 IPC167_01165 IPC169_01165 IPC170_06160 IPC171_24535 IPC33_17875 IPC55_20830 IPC59_26925 IPC60_28545 IPC67_09945 NCTC13621_02634 PA52Ts2_3832	Pseudomonas aeruginosa	77
WP_003050225.1	A0A157PFF4	unreviewed	A0A157PFF4_9BORD	Integrating conjugative element protein, PFL_4701 family	SAMEA1982600_02604	Bordetella ansorpii	77
WP_003050225.1	A0A3S4N653	unreviewed	A0A3S4N653_PSEFL	Conjugative transfer protein	NCTC10783_01158	Pseudomonas fluorescens	77
WP_003050225.1	A0A5C8YIN5	unreviewed	A0A5C8YIN5_PSEME	TIGR03758 family integrating conjugative element protein	FVE88_08290 IVE04_10060	Pseudomonas mendocina	77
WP_003050225.1	Q706N2	unreviewed	Q706N2_PSEPU	TIGR03758 family integrating conjugative element protein		Pseudomonas putida (Arthrobacter siderocapsulatus)	77
WP_003050225.1	A0A2N8SZD2	unreviewed	A0A2N8SZD2_STUST	TIGR03758 family integrating conjugative element protein	CXL00_01940	Stutzerimonas stutzeri (Pseudomonas stutzeri)	77
WP_003050225.1	A0A0H2MBQ0	unreviewed	A0A0H2MBQ0_VARPD	TIGR03758 family integrating conjugative element protein	VPARA_06350	Variovorax paradoxus	77
WP_003050225.1	B7WQG0	unreviewed	B7WQG0_COMTK	TIGR03758 family integrating conjugative element protein	CtesDRAFT_PD0077	Comamonas testosteroni (strain DSM 14576 / KF-1)	77
WP_003050225.1	A0A0J8PTY4	unreviewed	A0A0J8PTY4_STEMA	Integrating conjugative element protein	B9Y74_03430	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	77
WP_003050225.1	A0A2T5PTE1	unreviewed	A0A2T5PTE1_9PSED	TIGR03758 family integrating conjugative element protein	DBO86_00380	Pseudomonas indoloxydans	77
WP_003050225.1	A0A2U8H0B9	unreviewed	A0A2U8H0B9_9RHOO	Integrating conjugative element protein	CEW87_01600	Azoarcus communis	77
WP_003050225.1	A0A1W6ZFM4	unreviewed	A0A1W6ZFM4_9BORD	Integrating conjugative element protein	CAL15_18465	Bordetella genomosp. 13	77
WP_003050225.1	A0A6G6J087	unreviewed	A0A6G6J087_9PSED	TIGR03758 family integrating conjugative element protein	G5B91_21050	Pseudomonas nitroreducens	77
WP_003050225.1	A0A246L361	unreviewed	A0A246L361_9GAMM	Integrating conjugative element protein	CEE55_01165	Stenotrophomonas pavanii	77
WP_003050225.1	A0A1Z3MKM4	unreviewed	A0A1Z3MKM4_ALCFA	Integrating conjugative element protein		Alcaligenes faecalis	77
WP_003050225.1	A0A368XJ73	unreviewed	A0A368XJ73_9BURK	Integrating conjugative element protein (TIGR03758 family)	DES41_10859	Pseudorhodoferax soli	77
WP_003050225.1	A0A7X5ZHX1	unreviewed	A0A7X5ZHX1_9GAMM	TIGR03758 family integrating conjugative element protein	HBF25_07285	Luteibacter anthropi	77
WP_003050225.1	A0A087FAT8	unreviewed	A0A087FAT8_9PSED	TIGR03758 family integrating conjugative element protein	JF55_13725	Pseudomonas sp. 1-7	77
WP_003050225.1	A0A366H486	unreviewed	A0A366H486_9BURK	Integrating conjugative element protein (TIGR03758 family)	DFR37_11112	Eoetvoesia caeni	77
WP_003050225.1	A0A1L1PPH9	unreviewed	A0A1L1PPH9_HYDIT	Integrating conjugative element protein	BN948_04048	Hydrogenophaga intermedia	77
WP_003050225.1	A0A1M5XDB4	unreviewed	A0A1M5XDB4_9BURK	Integrating conjugative element protein, PFL_4701 family	SAMN04488135_106319	Candidimonas bauzanensis	77
WP_003050225.1	A0A841GHV7	unreviewed	A0A841GHV7_9GAMM	Integrating conjugative element protein (TIGR03758 family)	HNR75_003111	Tolumonas osonensis	77
WP_003050225.1	A0A643G425	unreviewed	A0A643G425_9BURK	TIGR03758 family integrating conjugative element protein	F7R26_013380	Cupriavidus basilensis	77
WP_003050225.1	A0A2M9H4G9	unreviewed	A0A2M9H4G9_9BURK	TIGR03758 family integrating conjugative element protein	LMG3328_00313	Achromobacter ruhlandii	77
WP_003050225.1	E3HKR8	unreviewed	E3HKR8_ACHXA	TIGR03758 family integrating conjugative element protein	AXYL_01099	Achromobacter xylosoxidans (strain A8)	77
WP_003050225.1	A0A3G2HD62	unreviewed	A0A3G2HD62_9PSED	TIGR03758 family integrating conjugative element protein	CHR29_07730	Pseudomonas monteilii	77
WP_003050225.1	A0A5C5NPQ9	unreviewed	A0A5C5NPQ9_9PSED	TIGR03758 family integrating conjugative element protein	FIV35_13355 YA0853_23555	Pseudomonas rhodesiae	77
WP_003050225.1	A0A5M8FQP3	unreviewed	A0A5M8FQP3_9PSED	TIGR03758 family integrating conjugative element protein	F3K53_03730	Pseudomonas veronii	77
WP_003050225.1	A0A1C9VJV2	unreviewed	A0A1C9VJV2_9BURK	Integrating conjugative element protein	Q5W_19655	Hydrogenophaga sp. PBC	77
WP_003050225.1	A0A0D7KB61	unreviewed	A0A0D7KB61_9BURK	TIGR03758 family integrating conjugative element protein	RP29_05210	Acidovorax temperans	77
WP_003050225.1	A0A0M7G9Y8	unreviewed	A0A0M7G9Y8_ALCXX	Integrating conjugative element protein (Integrating conjugative element protein, PFL_4701 family)	BIZ92_14370 ERS369984_03551	Alcaligenes xylosoxydans xylosoxydans (Achromobacter xylosoxidans)	77
WP_003050225.1	A0A7Y1JUB3	unreviewed	A0A7Y1JUB3_9PSED	TIGR03758 family integrating conjugative element protein	HBN82_07450	Pseudomonas lundensis	77
WP_003050225.1	A0A7U9EMA6	unreviewed	A0A7U9EMA6_DELAC	Integrating conjugative element protein	HMPREF9701_00089	Delftia acidovorans CCUG 274B	77
WP_003050225.1	A0A1V2Y724	unreviewed	A0A1V2Y724_9BURK	TIGR03758 family integrating conjugative element protein	BCO9919_06588	Burkholderia cenocepacia	77
WP_003050375.1	A0A2L0X8I5	unreviewed	A0A2L0X8I5_9BURK	SLT_2 domain-containing protein	C3Z06_24130	Cupriavidus metallidurans	130
WP_003050375.1	A0A0S1B3E7	unreviewed	A0A0S1B3E7_9GAMM	Ribosomal large subunit pseudouridine synthase C	AOT14_31810	Stenotrophomonas acidaminiphila	130
WP_003050375.1	A0A7G9TG53	unreviewed	A0A7G9TG53_PSEMX	SLT_2 domain-containing protein	IAE60_06620	Pseudoxanthomonas mexicana	130
WP_003050375.1	A0A7H0GPE1	unreviewed	A0A7H0GPE1_9BURK	SLT_2 domain-containing protein	H9K75_10210	Diaphorobacter aerolatus	130
WP_003050375.1	A0A1E7RN71	unreviewed	A0A1E7RN71_9GAMM	SLT_2 domain-containing protein	BIY45_09725	Stenotrophomonas sp. BIIR7	130
WP_003050375.1	A0A2S4KCU2	unreviewed	A0A2S4KCU2_9BURK	SLT_2 domain-containing protein	BV908_14785	Diaphorobacter sp. LR2014-1	130
WP_003050375.1	A0A208Y1L1	unreviewed	A0A208Y1L1_9BURK	SLT_2 domain-containing protein	CDO44_05455	Pigmentiphaga sp. NML080357	130
WP_003050375.1	A0A2J7W8A9	unreviewed	A0A2J7W8A9_9BURK	SLT_2 domain-containing protein	CHC07_01499	Variovorax sp. B4	130
WP_003050375.1	A0A6S7FKM0	unreviewed	A0A6S7FKM0_9BURK	SLT_2 domain-containing protein	LMG6000_06689 LMG6000_06729	Achromobacter insolitus	130
WP_003050375.1	A0A7T1GPG6	unreviewed	A0A7T1GPG6_9BURK	SLT_2 domain-containing protein	I3K84_19285	Diaphorobacter sp. JS3051	130
WP_003050375.1	A0A8G0XN39	unreviewed	A0A8G0XN39_9BURK	SLT_2 domain-containing protein	K2L43_06700	Diaphorobacter sp. MNS-0	130
WP_003050375.1	A0A6B0IBI6	unreviewed	A0A6B0IBI6_PSEAI	SLT_2 domain-containing protein	IPC124_04990 IPC125_05060 IPC126_05060 IPC1295_24400 IPC1306_03925 IPC1310_06355 IPC1317_04325 IPC1320_08605 IPC1329_03990 IPC1492_31310 IPC1500_09525 IPC1517_02460 IPC1523_20860 IPC153_02135 IPC154_04675 IPC156_00215 IPC157_05795 IPC1587_30415 IPC1589_21520 IPC158_04615 IPC159_04625 IPC33_18075 IPC55_21030 IPC59_27125 IPC60_28745 IPC67_10145	Pseudomonas aeruginosa	130
WP_003050375.1	A0A0C2SB93	unreviewed	A0A0C2SB93_STUST	SLT_2 domain-containing protein	CXL00_02140 QX25_05225	Stutzerimonas stutzeri (Pseudomonas stutzeri)	130
WP_003050375.1	B7WQJ8	unreviewed	B7WQJ8_COMTK	SLT_2 domain-containing protein	CtesDRAFT_PD0115	Comamonas testosteroni (strain DSM 14576 / KF-1)	130
WP_003050375.1	A0A2U8GWM4	unreviewed	A0A2U8GWM4_9RHOO	SLT_2 domain-containing protein	CEW87_01415	Azoarcus communis	130
WP_003050375.1	A0A1L1PRB2	unreviewed	A0A1L1PRB2_HYDIT	SLT_2 domain-containing protein	BN948_03906	Hydrogenophaga intermedia	130
WP_003050375.1	E3HJT3	unreviewed	E3HJT3_ACHXA	SLT_2 domain-containing protein	AXYL_01062	Achromobacter xylosoxidans (strain A8)	130
WP_003050375.1	A0A0D7KED3	unreviewed	A0A0D7KED3_9BURK	SLT_2 domain-containing protein	RP29_05400	Acidovorax temperans	130
WP_003050375.1	A0A6J5JSQ3	unreviewed	A0A6J5JSQ3_9BURK	SLT_2 domain-containing protein	BCO9919_06502	Burkholderia cenocepacia	130
WP_003090124.1	A0A2L0X8I0	unreviewed	A0A2L0X8I0_9BURK	Signal peptide protein	C3Z06_24220	Cupriavidus metallidurans	86
WP_003090124.1	A0A7H0GIY1	unreviewed	A0A7H0GIY1_9BURK	Signal peptide protein	H9K75_20010	Diaphorobacter aerolatus	86
WP_003090124.1	A0A6S7AKN5	unreviewed	A0A6S7AKN5_9BURK	Signal peptide protein	LMG3458_04257	Achromobacter deleyi	86
WP_003090124.1	A0A811GWD9	unreviewed	A0A811GWD9_9BURK	Signal peptide protein	LMG3415_02741	Achromobacter mucicolens	86
WP_003090124.1	A0A4V2F2Y9	unreviewed	A0A4V2F2Y9_9BURK	Signal peptide protein	EV675_3159	Pigmentiphaga kullae	86
WP_003090124.1	A0A0U1PXP9	unreviewed	A0A0U1PXP9_9BURK	Signal peptide protein	AAV94_10650	Lampropedia cohaerens	86
WP_003090124.1	A0A7Y1LBA2	unreviewed	A0A7Y1LBA2_9PSED	Signal peptide protein	HBO18_01495	Pseudomonas lactis	86
WP_003090124.1	A0A1D8IZ44	unreviewed	A0A1D8IZ44_9BURK	Signal peptide protein	BI380_10640	Delftia tsuruhatensis	86
WP_003090124.1	A0A208Y1F1	unreviewed	A0A208Y1F1_9BURK	Signal peptide protein	CDO44_05365	Pigmentiphaga sp. NML080357	86
WP_003090124.1	A0A2Z6E2F1	unreviewed	A0A2Z6E2F1_9GAMM	Signal peptide protein	ALSL_0565	Aerosticca soli	86
WP_003090124.1	A0A446D0H0	unreviewed	A0A446D0H0_9BURK	Signal peptide protein	AVE30378_05946	Achromobacter veterisilvae	86
WP_003090124.1	A0A3S4RT33	unreviewed	A0A3S4RT33_9BURK	Signal peptide protein	NCTC13519_03379	Achromobacter spanius	86
WP_003090124.1	A0A6S7FKP3	unreviewed	A0A6S7FKP3_9BURK	Signal peptide protein	LMG6000_06719	Achromobacter insolitus	86
WP_003090124.1	Q1LKX4	unreviewed	Q1LKX4_CUPMC	Signal peptide protein	Rmet_2325	Cupriavidus metallidurans (strain ATCC 43123 / DSM 2839 / NBRC 102507 / CH34) (Ralstonia metallidurans)	86
WP_003090124.1	A0A8I0YTT5	unreviewed	A0A8I0YTT5_9PSED	Signal peptide protein	I5S63_27005	Pseudomonas juntendi	86
WP_003090124.1	Q8GQ34	unreviewed	Q8GQ34_PSEAI	Uncharacterized protein ORF C76	ORF C76 DY940_15540 ECC04_001100 GUL26_11040 IPC1307_01830 IPC1343_20030 IPC140_02325 IPC1508_19570 IPC1509_17445 IPC1510_14545 IPC1591_15345 IPC1595_20315 IPC162_07370 IPC163_01055 IPC164_06050 IPC165_01055 IPC167_01055 IPC169_01055 IPC170_06050 IPC171_24645 NCTC12924_04640 PAMH19_6089	Pseudomonas aeruginosa	86
WP_003090124.1	A0A157PFB9	unreviewed	A0A157PFB9_9BORD	Signal peptide protein	SAMEA1982600_02582	Bordetella ansorpii	86
WP_003090124.1	A0A8I0SG52	unreviewed	A0A8I0SG52_PSEME	Signal peptide protein	IVE04_10170	Pseudomonas mendocina	86
WP_003090124.1	A0A0X3R5N0	unreviewed	A0A0X3R5N0_STEMA	Signal peptide protein	B9Y74_03540	Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)	86
WP_003090124.1	A0A1W6ZFK7	unreviewed	A0A1W6ZFK7_9BORD	Signal peptide protein	CAL15_18575	Bordetella genomosp. 13	86
WP_003090124.1	A0A246L374	unreviewed	A0A246L374_9GAMM	Signal peptide protein	CEE55_01275	Stenotrophomonas pavanii	86
WP_003090124.1	A0A368XPG8	unreviewed	A0A368XPG8_9BURK	Signal peptide protein	DES41_10878	Pseudorhodoferax soli	86
WP_003090124.1	A0A7X5U938	unreviewed	A0A7X5U938_9GAMM	Signal peptide protein	HBF25_07190	Luteibacter anthropi	86
WP_003090124.1	A0A1L1PYG3	unreviewed	A0A1L1PYG3_HYDIT	Signal peptide protein	BN948_04070	Hydrogenophaga intermedia	86
WP_003090124.1	A0A1M5XC57	unreviewed	A0A1M5XC57_9BURK	Signal peptide protein	SAMN04488135_106296	Candidimonas bauzanensis	86
WP_003090124.1	A0A643G587	unreviewed	A0A643G587_9BURK	Signal peptide protein	F7R26_013285	Cupriavidus basilensis	86
WP_003090124.1	E3HKP9	unreviewed	E3HKP9_ACHXA	Signal peptide protein	AXYL_01080	Achromobacter xylosoxidans (strain A8)	86
WP_003090124.1	A0A3G2HD80	unreviewed	A0A3G2HD80_9PSED	Signal peptide protein	CHR29_07840	Pseudomonas monteilii	86
WP_003090124.1	A0A0D6G7X5	unreviewed	A0A0D6G7X5_ALCXX	Signal peptide protein	BIZ92_14250 ERS451415_01089 I6G72_31365	Alcaligenes xylosoxydans xylosoxydans (Achromobacter xylosoxidans)	86
WP_003090124.1	A0A2S9MB54	unreviewed	A0A2S9MB54_9BURK	Signal peptide protein	C6Q15_27525	Burkholderia multivorans	86
WP_003090124.1	A0A7U9HRB1	unreviewed	A0A7U9HRB1_DELAC	Signal peptide protein	HMPREF9701_00108	Delftia acidovorans CCUG 274B	86
